a,t0,beta_v,z
0.6395483369958911,0.432583995853947,1.0133788998112594,0.002217025968767137
0.6593937473865469,0.44016854300688874,1.0339253928461416,0.04513278871000452
0.6573523699943122,0.432729285882167,1.0238551154167366,0.011279207717428373
0.6414382873107909,0.437009326565289,0.9996138334810715,-0.024306826512290856
0.6488996454608228,0.436979329923809,1.0554704554551244,-0.001974755456534817
0.650927543019553,0.432266714265745,1.05537119887896,-0.0329807291798956
0.6393561996955078,0.43793911297175137,0.9864718184845144,0.0074041722789065685
0.6534943783777707,0.43401331917866603,1.0578866494613335,0.01569360823540434
0.6420334706879107,0.43396288835338714,1.0438821585105662,-0.008380860888204935
0.6542118044274741,0.4369160447185362,1.0442292950081378,0.010511043178107865
0.6391868387715458,0.4368310103782074,1.0123121497279106,0.014580585182191443
0.6613796723281812,0.4347084448613803,1.0721743838824647,-0.025240442341108567
0.6252401689783459,0.43998067857177325,0.9970210343555487,0.0040647768006184986
0.6530567830680769,0.43067116882587636,1.0730030559723955,-0.030826312156416187
0.6406422480733415,0.4393699601323172,1.0069406562036687,0.014071097784110538
0.6458533160410735,0.4393346885105917,1.0292038761546385,-0.01188516348131363
0.6389799756410813,0.43582533128682216,1.0264339501553936,-0.012731744441517999
0.6184663733915536,0.44617514940519576,1.0279901888280534,0.011077562996199193
0.6324293465281232,0.44112293593887725,1.0213355902521712,0.015807832914726528
0.6307937725586477,0.44454304885304247,1.000041843999491,0.0591357342664968
0.6544977379783117,0.4350246065621496,1.0519420871180696,-0.03292455375251203
0.6562526068056037,0.4327546881593133,1.0612775465479496,-0.02992390101899647
0.6611069837303567,0.4311384926192142,1.0727191925953943,-0.02584466538391288
0.6380433428559078,0.4396161818127491,1.0335050597920843,0.027749035024599973
0.6578317933754264,0.4336020896159772,1.058827153111515,-0.026314754754573025
0.6396722088602349,0.4330167119492116,1.0113459924202335,0.0024265918196340937
0.6707320645998627,0.4326205627606772,1.121867529446623,-0.039670382778128614
0.6524151441526355,0.43239596399061936,1.0155603785615692,-0.011460696957610617
0.6372147953949697,0.43736575601919386,1.0042160775444395,-0.002831589711595053
0.6363246173756919,0.43549160896657874,1.0154920107527223,0.015406245824568992
0.6421918490001588,0.4340017025337448,1.0284601310737589,-0.023524124856108133
0.6550506885021239,0.4319002770458517,1.0314802857527696,0.016995673195275295
0.6389710334869217,0.4399425902140408,1.09133891953147,-0.03079226871560691
0.6159757638153406,0.4402442527908753,0.9716059119939845,0.05113113279848532
0.666050933647053,0.43565221014086963,1.0502609677589794,0.002640055835497268
0.649559186974208,0.43149855012171173,1.053879985837985,-0.024662253615424276
0.618985032253223,0.43884870003872156,0.9845599917107697,0.0031140217249024417
0.6462572278812274,0.438954002155119,1.0546553714111842,0.027324141069382874
0.6402485597216095,0.4385985748540949,0.9462547106218285,0.028538658161095312
0.6390272174270103,0.43928557228207726,1.014528518489403,0.008471568212843793
0.6628475407650726,0.43618141488431256,1.006670404096271,0.01597016822794414
0.6114049306142482,0.44336941449766054,0.9949196190144859,-0.0015143400445639028
0.6503866255849488,0.43154811890276046,0.9820592022823402,-0.018187022142360974
0.6485881786276849,0.4343838859098021,1.024554264875977,0.010105981884574922
0.6553084190417118,0.4291444044047846,1.094779550061403,-0.060480374419576904
0.6162505620864965,0.43762226646964303,0.951412481732249,-0.012187198694787717
0.665532728873122,0.4315695502742242,1.0523726615406002,-0.015699855777056355
0.6630232047931195,0.43850872087443254,1.0377208547221126,0.03293772775937303
0.6388376436116416,0.4417868429975539,1.048188001638755,0.0031986067154658885
0.6322377948478272,0.43970897280923094,1.0857147866033885,-0.005360211640022452
0.6333661596485906,0.4399290552250185,0.9479913849746031,0.050390299302344475
0.6473146217089507,0.4338653608210535,1.019679956818085,-0.01011537899541342
0.6413389855941513,0.43579795728760784,1.0770713609606368,-0.01355923352418645
0.6335894139000517,0.4360161882980773,0.9823150796059908,-0.015395269473540857
0.6366928296597947,0.44036161805231705,0.9765907162872323,0.03540998154874786
0.6563528055426731,0.4339866298796353,1.0276920815294257,-0.006218125398612806
0.6341149272225722,0.4392649655346926,0.9603832312619102,0.021615141336938537
0.6295224383309541,0.4384594444809611,0.9271438430074744,0.02976853970051336
0.666523923192143,0.4331516398818451,0.9907493917209579,0.0024287906574844875
0.6421110473099884,0.4342957341623749,1.0118496708775302,-0.0009668636936657689
0.6444546375625151,0.43306954581922263,1.1140278220527573,-0.05148231433690715
0.6388176232663407,0.4343738293566463,1.0042564754210304,-0.0058760096095144725
0.6699941930704829,0.43168722823486166,0.9951398480163685,0.0007427985628141509
0.6507203462480601,0.4329225279068489,1.0339953329420555,-0.007404257991950645
0.6450025847905764,0.43173723607516595,1.0225538106562404,-0.04379302668628631
0.6347722711692191,0.4418411789881859,0.9272330423055744,0.05644930322900744
0.6368617603215485,0.43780571898623805,1.0413495743584869,0.0030873840668266543
0.6460985792240606,0.44210555217419206,1.0552369303810003,0.021830196634232527
0.6397622337396516,0.4365800374765437,0.9677836088073903,0.04534453621954466
0.6406954616932284,0.4344721028365388,1.045652129236959,-0.015180698457147604
0.6071603056114703,0.4396402103261271,0.9465270605366977,0.017814185352168672
0.6679698741028465,0.43101538883646595,1.0780107916503878,0.005551046102955124
0.6258121741183889,0.4401997169706826,1.0375515202817776,0.030603466021433063
0.6454558141911338,0.4373429359080544,1.0226293815213272,-0.013468250435166956
0.6387870437225455,0.43764354230064884,1.0323287836858437,-0.015954657201625182
0.6404105030484246,0.43749720458095853,1.047285048550581,0.025713389967711716
0.6432928138035644,0.4369798667841601,0.9684503445864187,0.04445641596669237
0.648686671933193,0.4367488494961577,0.9451851693678731,0.021314249714175695
0.6245298444302185,0.4380232189488399,1.0469546344775509,-0.026908779601776543
0.6382361326760019,0.4356163955126239,0.9509799141218489,0.013370064020430297
0.6652106118631457,0.43708861108756863,0.9913802969639899,0.025959134235578354
0.5988001476341903,0.44401961321630284,1.0164865004444974,-0.011023793689953095
0.6580107372008975,0.4327931452283633,1.0536163737860715,-0.0357277857361734
0.670346145712117,0.43397479335923805,1.0194859919975785,0.001508250240191135
0.6510570720974823,0.4345440260019201,0.9959358506522581,0.007402676431313642
0.6479992858248004,0.43695996024288764,1.042178719507086,-0.004706109720020632
0.6397136033909204,0.4408614409463216,1.0324127992535719,0.03638181994399785
0.6426619383282542,0.4352958464403378,0.9925565068773561,-0.014857322583370658
0.6325065340311232,0.43958985688679675,1.024937088787829,-0.005155868069973874
0.6394882744068189,0.43539427792684665,1.0169249752696883,0.011536556361266654
0.6450171281453926,0.433918256233711,1.006120528608934,0.0005000591544348246
0.6317155389638791,0.4403886358504422,1.004069996395001,0.030825899688586823
0.6314604749801681,0.43768333205318605,1.0206487269607893,-0.007322122913225406
0.6154221820715586,0.44057450209602605,0.9678611368287597,0.030479003301220324
0.658000683531169,0.43402461499696304,0.968259343343264,0.006020815972337108
0.6401248538462504,0.4357176600432138,1.0156494914944925,-0.00673264668458109
0.6651175976405248,0.4327074481148669,1.097984160061345,-0.010689225032366828
0.6430140615613762,0.43592523771471964,1.0221530744437342,0.01279951093238659
0.6546640381320501,0.4327617668687597,1.0005742118291003,-0.0016795556014868374
0.6432051501394713,0.4392959049551263,1.0216000985367832,-4.219852593150293e-05
0.6544386898316967,0.4385092211326632,1.0661310883941417,0.01829861711967226
0.6547791747834187,0.43104388088818857,1.0255014335628756,-0.005366457756460429
0.6335956137152303,0.43751686894800695,0.9733917511702043,0.01923013104781919
0.6434448766059527,0.4354397097160502,1.024745763656285,0.012138189351435302
0.6547921666169612,0.4373879378994803,1.0172909277558437,0.03716026658579729
0.6522609674651291,0.43816092748196106,1.0107095816150102,0.030879049984524048
0.6483901747334644,0.437618024439484,1.0625851964471957,0.029769209826392022
0.6529941867876397,0.43577287748816734,1.0432295067188269,0.008328088907346758
0.6687453248568189,0.4326687100902546,1.0186852640717852,-0.0170345361152063
0.6389787398478959,0.4365709555786867,1.0302943740485606,-0.024124792297790677
0.638316650382583,0.43404184690347225,1.0696814567708453,-0.02005776570844567
0.6362578668685331,0.440431840277689,1.0072354148686993,0.036091236295645285
0.6154737511574598,0.4446851055103192,0.9961647453124097,0.056817311643684754
0.6365838312652108,0.43721441918899345,1.0379990673731,0.0066137459060369875
0.6627867950854621,0.42934294630036135,1.0482899657523437,-0.008577333084164203
0.6572503832305713,0.4358399290816159,1.0089091316981145,0.030705429921152005
0.6225332600587762,0.44218578150929566,0.979483547458533,0.025241636714480622
0.6394390106694315,0.43851315453179196,1.041923482569089,0.019037887392777633
0.6483246959410361,0.43383515342630574,1.0235314853134747,-0.035384226190983595
0.6265313484491744,0.43679928431439,1.0849201512479145,-0.03560192766341027
0.6352701278246803,0.43925410428326817,1.0252305192595084,-0.0020521190476188132
0.6322737506727517,0.4358520967227383,0.9918564136573101,0.034201143734771955
0.6380069493401862,0.43947609149209166,1.0497390654780467,0.011065029225290996
0.6396585077962408,0.43663101665578563,1.0368006458284131,-0.015572077846568133
0.6498491327315857,0.43339343095067856,1.0648413599232627,-0.03376064338648254
0.6655835965592427,0.4383976068266769,0.9924957639846881,0.08142406162087913
0.6236744595746904,0.43766289528997837,0.9814533025749758,0.010111138160422571
0.6369379961925444,0.4393090027394681,0.99999297038274,0.02906367390385975
0.62505450753221,0.44022064369297015,1.0095471774924585,0.017775751789833382
0.6519862478767949,0.4384141035589003,0.9664176529704025,0.05684401544290275
0.6336324599146375,0.4420166606198802,0.997127678765463,0.03035886876143564
0.651460426477691,0.4341014077253509,1.067953288610545,-0.012450485195314803
0.6660932936136934,0.4363796432715699,0.9668532016990258,0.04865288907154455
0.6364370859145325,0.4409933734085575,0.9863381092688366,0.010668271142575162
0.6197889757022041,0.43648065074076037,0.9772188056156661,0.0015760236621837021
0.6245271157281795,0.44014146042076513,0.9961521834931856,-0.0018971407796514886
0.6758942682873927,0.4375721707451022,1.0250587860698304,0.029382859593462544
0.6408413786628341,0.433461747670921,0.991465261313259,-0.005762318092960038
0.6303854531397569,0.4448476718362163,0.9706072641829929,0.056524889878645325
0.6430534790629118,0.43588409188850635,1.0062244973081673,0.01601763709972476
0.6417553165916211,0.43864882389046583,0.9963685109784531,0.018686385380454834
0.6316646393436929,0.437672448244562,1.0010780271282123,-0.015070687694800626
0.6333731117993738,0.440720956747974,0.9608462631409724,0.07529422036607808
0.6387098857847343,0.44198671535161105,1.0312594759699278,0.014369212899788318
0.6724397763977038,0.43245154655472545,1.0437134532912558,0.0159897914100728
0.6596670669971827,0.43571360177587615,1.0226889994963706,-0.01955718821606568
0.6502453302938143,0.43614239855678333,1.0756229258366992,0.002647815857800256
0.6744108852441967,0.4385057456461619,1.0872337221015422,0.041872574184811356
0.6380156549548396,0.4332295996172026,1.0296223652871457,-0.019461437814915872
0.6321205325577807,0.4401749277408489,1.0452063467107746,0.002326638115444824
0.6500883268778412,0.4334818751291494,1.018569518842983,0.011301929501808718
0.6587870263105358,0.4340597260301391,1.0162685480659397,-0.002262322195210344
0.6479892085422394,0.4355134561460081,1.0815066095974555,-0.0033174069919590333
0.6278886999471766,0.44465992149791855,0.977907627684419,0.05717038151739291
0.6104913953366445,0.4422406769823643,1.0378036317194226,-0.0052726064269361375
0.6375965820528201,0.43152096131494894,1.0403933655746536,-0.03375737135903443
0.644977750196199,0.43583298805208914,1.0438703695051625,-0.009456681160043919
0.628184094526247,0.43739953198543546,1.006919832880045,0.019210331070112555
0.6324509472317191,0.4391076664415756,0.9565584749108921,0.028189673621714602
0.6299216506861757,0.4406931339055748,1.0169612707652338,0.012972863661989126
0.6491918818407247,0.4323704115809752,1.0531159253693565,-0.009359277923817983
0.6376040292616502,0.4361560665107344,0.9943765389517376,0.02357608394049158
0.6388607602622386,0.43922152055370683,0.9805820863200091,0.031129861477049717
0.6338794602838239,0.43893459890349634,0.9572501130836218,0.011523014287615383
0.6359527602384258,0.44335232804750996,0.942525246398299,0.07134292619119005
0.6524015339369821,0.43295918342082634,1.044097779160974,-0.018838179198295727
0.6342447594570509,0.43835474995657087,0.9539855088316525,0.047299934846068266
0.6285009358735957,0.43631763615412966,1.028743237209969,0.00454432777983743
0.6591199880062216,0.43536914296145035,1.0168967011382346,0.02217807858958904
0.6438750854973996,0.4376474435125257,0.9915043148027916,0.00781369693543967
0.6585680908525829,0.4337614336888631,1.017555051340944,-0.015171570086119409
0.6374947344702827,0.43733139259558423,1.0262681278297041,0.015833958768656155
0.6545513795191112,0.43758686001961805,1.0879985506344318,0.004179728463439124
0.6293114204586122,0.44035674061884056,0.9262858642963567,0.029667013250849965
0.6339269402664004,0.43833696875181377,1.026984174703232,0.0273584942144421
0.6559748566763768,0.42835672176098955,1.0370747143119285,-0.022160386502630136
0.6415448420440742,0.43303382457215883,0.9817862235266932,0.011854628730778811
0.6327103831904356,0.43857550638127996,0.9991595610857625,0.036917488005489475
0.6223226353517736,0.44354424048568253,1.0027284066994897,-0.0096233116251858
0.6482958001709964,0.43537099198832374,1.022233175578592,0.00925972908845316
0.6306288850241959,0.43729922531804605,1.0292884583528694,-0.021855961454730184
0.6307219686179565,0.437608304846279,0.9518661494968194,0.03888699735046705
0.6252033526524106,0.44225512892699304,1.041498830736288,0.007642897534093648
0.6578581365989448,0.43203411272092207,1.1128869371943548,-0.044152798719716835
0.6301718083853358,0.4377955485159399,1.0112128168615597,0.04509900496329577
0.6426374596234082,0.433405078232253,1.0270439729919394,-0.02367147059010565
0.6457547918731594,0.4339505378042186,1.032059789394679,0.011358635529028776
0.6245672298247144,0.43597247844422127,0.9950319669500972,-0.022387869748103
0.6450202814921322,0.4358711139761286,1.0210133048608923,-0.01901628886378471
0.639780228262318,0.43807701878484184,0.9708158683859545,0.018190428391283705
0.6571843031603689,0.43311791308519854,0.9474159944019608,0.012130679753742993
0.6125821121006185,0.44159503612605155,0.9651181259470158,0.0077358352540620335
0.6501650413683825,0.4364235410789055,0.984523825247168,0.019230390411897422
0.6574156779576553,0.43151978706176225,1.0844888207967245,-0.05038674473649002
0.674647296105186,0.43453665640467615,1.0745862600423541,-0.004333066033450772
0.6474216197775112,0.43234324274374913,1.0079530840308257,-0.015575909857602533
0.6659376158412074,0.437626414398587,1.0741959977489017,0.022487298240579878
0.6621851418467491,0.4350728578910019,1.0218777892546653,0.016103079558489476
0.6463827660727359,0.43624235422944063,1.1062030718227638,-0.045947334866622586
0.6315267046547559,0.4355806575892746,1.03315075869193,-0.009011864627771182
0.656360291384121,0.43263826461462074,1.1146785302133742,-0.045574907459754836
0.6415403030889524,0.43218117417979185,1.043029061374022,-0.01460031547223047
0.6553372590758952,0.4347692830364983,1.012600645165123,0.03153528780875266
0.6230780650563799,0.44312651506514894,1.0047406703071953,-0.011948982297680513
0.6450596125748385,0.4401346548098297,1.1037085970758425,0.016342433291896896
0.655212010540931,0.427276212651144,1.0819353331222912,-0.05200610331912242
0.6281346462443512,0.4378621514245766,0.9909215722575171,0.02504349006106755
0.6295001447994819,0.4410498699407314,0.969103548395336,0.05427446461143896
0.6350620723194557,0.4361054572801095,1.0528496243469572,0.004818423417088643
0.6377265584464794,0.43409729031893596,1.091896599751171,-0.02903681284758455
0.627952210493728,0.4436431528826386,0.9855490903288769,0.06147405713871657
0.6208163444473603,0.4411702837549166,0.9686016897375146,0.04077319200879208
0.6582103003488571,0.42991727952359815,1.0628655715537068,-0.016872058308881593
0.629594175389427,0.44018668431143804,1.0488105593233712,-0.028470623335240825
0.6300223367220175,0.4407355879974572,0.9741386369958506,0.023212116391140448
0.6386089317733616,0.43866243729597215,0.9858973490633185,0.036710316982745635
0.630025553715094,0.44085503438183066,1.0126504026690444,0.012960647877537302
0.6427835523079841,0.4341285175835328,0.9789960333056027,-0.029749522240339235
0.6322733129445645,0.4351150459886265,1.0143530308622752,-0.004757161795127252
0.6472413011699952,0.43284380631637737,0.9884073885766801,-0.02199885825801771
0.6655538446851215,0.4367105074739375,1.0226793576476778,0.004314065452054153
0.6389278229959987,0.43596037495673257,1.0192223494633457,0.006921363457882203
0.6609318293829746,0.43883379182172233,0.9926595011934182,0.06126492984910588
0.6415950607524085,0.43313895862345553,1.0581125233578397,-0.020248708394971768
0.6442767725319383,0.4400174654946975,1.0057945920064404,0.04135656374577098
0.6506549086541809,0.43552143318351727,1.0212126305394453,0.009541880063361064
0.6537509032076594,0.4337161874240414,1.0120343626867478,-0.017840173269573475
0.6312752110088579,0.43703287613910313,1.045266726869285,-0.02613465403847329
0.6293256434697493,0.43431530191410345,1.0291412893993346,0.006839479762704057
0.6513322499982175,0.43742524952998885,1.034331276108232,0.016859796339001493
0.6540751851692048,0.43286641684254495,1.084298393716541,-0.014003510697725192
0.6373120804858277,0.4362448060903061,1.0431691021725382,-0.0024200557676032288
0.634941144483236,0.4356278319304197,1.0165507439278025,0.007575634226446153
0.6641106373830118,0.4314570907138925,0.9818754609897116,-0.0028451084800426283
0.6525279702670929,0.4344250462062698,1.0009902753966562,0.013049774613689285
0.6448295843181708,0.4368298624005176,1.0134715546598854,-0.002246728064369694
0.6403137471924653,0.43710756832710745,1.036802852290924,-0.010988527950306168
0.6572639885906949,0.4396765037211115,1.048447183891377,0.012723822077724323
0.6693984900376481,0.43281485775296846,1.0575693273560305,-0.0010621204811119124
0.6269630403509316,0.4390447351415186,1.0403011147943608,-0.0021620064652901005
0.6636587919948979,0.4309834240962328,1.0960244136023714,-0.040491285862349756
0.6668796617791701,0.4358964511025705,1.0668526428768357,0.006832443751990619
0.6236765750114155,0.4487666768715309,1.0069384562170132,0.06239362338308361
0.6427089217368118,0.43945594917374187,1.033460948327991,-0.005965649778164968
0.6431100090167148,0.43905364564569005,0.963081177922927,0.04421879361022223
0.6594465910550117,0.4341397162736911,1.073892193842614,-0.007074830958838589
0.654672701656955,0.4374958097245362,1.0710272515461172,0.029734045665885084
0.6278199642090104,0.4384790773378663,0.9479146151398617,0.02136518956903996
0.6280293197087121,0.4407225545299483,0.9741081159289166,0.010841241172706574
0.6353755113908808,0.4360385773104789,1.011481385959608,0.0010461567117628187
0.6336024256359989,0.43721210066809046,1.0575240933251655,-0.027032589606253644
0.6444961496794692,0.43559017941544265,1.013341406890167,0.007916694717641575
0.6604088077667839,0.42914584934343714,1.0696255026711614,-0.04676288420752821
0.6546580133145478,0.4348728375508403,1.0537381197714,0.005541111896167369
0.6197529710160603,0.44421359449759523,1.0396165067607332,0.005774050313338331
0.6372723059521976,0.4395317619024035,1.0755488517147547,-0.020463940691669066
0.6409625436190081,0.4337627181416631,0.9341195250612665,0.021750592766663912
0.6357489519129771,0.4359032660410383,1.0195541042994571,-0.01987666345303295
0.6287192656269631,0.4375604092559043,0.9370361158770218,0.04085858366266189
0.639126821730085,0.4407197515291584,1.023956944880038,-0.009355678321565194
0.606168177495284,0.44035966916729324,0.9986926471702429,-0.013551540559827881
0.65772299054601,0.4330428896706692,1.0373485074791629,0.012114078664255783
0.6392500557606104,0.43711572787242436,0.9711395216128801,0.0074846559447369196
0.621794978237219,0.4439162467893602,0.9926339802806695,0.0551463580427921
0.6266713448964584,0.4379142529874171,1.0312534326692047,0.01237640819418927
0.6281740518821727,0.441703411951994,0.9606464249198738,0.015519826349310982
0.6495591971352681,0.4324580429025126,1.0613303127090234,-0.030793402471601873
0.6506944757241653,0.4343525752379059,1.0525477800342853,-0.035786513785043106
0.6301944294808695,0.44017056472296967,1.029740558903338,-0.015394734515117173
0.6500612359261438,0.44071559110286423,1.08943416725177,0.042427781198284095
0.6640583664510824,0.43409605934901424,1.0471911086741106,-0.021357040667680943
0.6463095078929533,0.43648875198599385,1.0822369830610676,-0.00129215842123622
0.6445594171580625,0.43550156250789274,1.0472179335874392,-0.03604582688329267
0.6181207091311511,0.4398332440592258,1.0339208397165038,0.012790274188052751
0.631441849361704,0.4393007149543287,1.0324532652148644,0.02839661125868108
0.6089480209962137,0.4401735050746562,0.9145473050803862,0.03959010950286567
