estimator,"a,a","a,t0","a,v","a,z","t0,a","t0,t0","t0,v","t0,z","v,a","v,t0","v,v","v,z","z,a","z,t0","z,v","z,z"
misspecification-robust,0.010065494235951022,-0.4528175372884036,0.0816497103614748,0.11873230636329732,-0.45281753728840385,0.0024250048948477984,-0.3123450738711662,0.5349597105189022,0.0816497103614749,-0.31234507387116645,0.08779967967763867,-0.6193503311793521,0.11873230636329711,0.5349597105189026,-0.6193503311793525,0.02768018217036079
autocorrelation-robust,0.00914214595048164,-0.47200552568664267,0.1029548083946497,0.04672589512660391,-0.4720055256866429,0.002625625427398129,-0.382364259301196,0.5917060692114285,0.10295480839465007,-0.3823642593011963,0.0856069447161732,-0.6452304929374862,0.04672589512660355,0.5917060692114287,-0.645230492937486,0.02743129409155645
sample-hessian,0.010500640523307375,-0.5127767012415944,0.21643141493876392,0.013146265279354325,-0.5127767012415944,0.0027293933694149657,-0.37591159958360304,0.5587857307956025,0.21643141493876364,-0.3759115995836031,0.08454430151342626,-0.6094596154428891,0.013146265279354714,0.5587857307956025,-0.6094596154428888,0.026535458440316233
outer-product,0.010635392125362617,-0.5951691623901725,0.3130010574702461,-0.06830439763277386,-0.5951691623901725,0.0028813849229710493,-0.36832498357306503,0.5007954793068256,0.3130010574702461,-0.36832498357306515,0.08133327328650795,-0.5840520200610934,-0.06830439763277371,0.5007954793068256,-0.5840520200610931,0.024168473690286813
misspecification-robust,0.010475922924617392,-0.41548721761248714,0.11195325781806495,0.09941591873923081,-0.41548721761248686,0.002624708452407864,-0.39381548694390983,0.6194740829231289,0.11195325781806442,-0.3938154869439101,0.08859056921852013,-0.6380537020411328,0.09941591873923149,0.6194740829231288,-0.6380537020411322,0.029261427198323905
autocorrelation-robust,0.009821983608719952,-0.4517221604716597,0.10945676818643152,0.04518563206840837,-0.4517221604716598,0.002517986663587896,-0.41846061178631266,0.6097010811719916,0.10945676818643096,-0.4184606117863127,0.08794093821821783,-0.6607175053439861,0.045185632068409184,0.6097010811719912,-0.6607175053439857,0.02921109295409479
sample-hessian,0.01067465162440739,-0.4651480093772802,0.18260647156095888,0.09187609968639401,-0.4651480093772804,0.0025900989297758777,-0.3356116416026968,0.5054660087352308,0.18260647156095902,-0.33561164160269696,0.08147865628938081,-0.5953089075866744,0.09187609968639388,0.5054660087352311,-0.5953089075866744,0.025940143273682298
outer-product,0.010811749155671213,-0.5192466758326502,0.2893916345357488,-0.01261900893971131,-0.5192466758326502,0.002256909461389308,-0.3921160445132302,0.5340224922842557,0.2893916345357487,-0.39211604451323007,0.07711554096563378,-0.5816129683487982,-0.012619008939711292,0.5340224922842556,-0.581612968348798,0.02495925579483173
misspecification-robust,0.010677902357739752,-0.43228271830876536,0.07853356608938691,0.1806750219185131,-0.4322827183087661,0.0030351106952889013,-0.2937122356425598,0.4937647810344011,0.07853356608938727,-0.2937122356425602,0.08688094147602539,-0.6154023408177747,0.18067502191851284,0.49376478103440175,-0.6154023408177745,0.027351700795764117
autocorrelation-robust,0.010096886745454474,-0.45679364811095463,0.14528949467813826,0.11891175518667858,-0.45679364811095513,0.0030967825856523428,-0.34219315450672216,0.53515574240103,0.14528949467813843,-0.3421931545067224,0.08871040866373212,-0.6245835374121389,0.11891175518667829,0.5351557424010305,-0.6245835374121387,0.027697925933701562
sample-hessian,0.010988645348836337,-0.5195078871280325,0.2045623783118774,0.08323106646890654,-0.5195078871280326,0.0026995838756604528,-0.30069832136745794,0.4475134955835505,0.20456237831187762,-0.30069832136745805,0.08159226237550367,-0.5810126010853637,0.08323106646890638,0.44751349558355064,-0.5810126010853637,0.025267782542420254
outer-product,0.011291883080466445,-0.6370860038195507,0.3060473006500446,0.09174011071618057,-0.6370860038195508,0.0021588281923704622,-0.21477292415746752,0.09466594581936873,0.30604730065004454,-0.2147729241574675,0.07416065923153016,-0.5055676186723863,0.09174011071618075,0.09466594581936863,-0.505567618672386,0.020464846215858604
misspecification-robust,0.010739932943460873,-0.40341954759965915,0.11071849747186423,0.05813279583335475,-0.40341954759965953,0.003668913909909284,-0.4378728267155128,0.7124126463934294,0.11071849747186482,-0.437872826715513,0.0939315363901351,-0.6709707648710569,0.05813279583335432,0.7124126463934296,-0.6709707648710569,0.03428700858306836
autocorrelation-robust,0.010940994776914391,-0.3723572027065626,0.04575132810276874,0.12090207696473583,-0.372357202706563,0.0036072303412063244,-0.38573590788313433,0.6736502771817042,0.04575132810276935,-0.3857359078831345,0.09198574385004683,-0.6805388476618721,0.1209020769647355,0.6736502771817043,-0.6805388476618721,0.035587939334642354
sample-hessian,0.010382886545630049,-0.452855560364655,0.1849982578712483,0.07616859985372164,-0.45285556036465463,0.002476401283427318,-0.38268430879542564,0.5658106512889904,0.18499825787124785,-0.3826843087954258,0.08698110350927545,-0.6134591790402106,0.07616859985372258,0.5658106512889902,-0.6134591790402103,0.027104343176650676
outer-product,0.010742035067898604,-0.4906368068346248,0.26508028647403126,-0.028173017427907576,-0.4906368068346248,0.0027428457570515714,-0.46139437186594673,0.6663885034830115,0.2650802864740312,-0.4613943718659468,0.08425245133850479,-0.6191230982084237,-0.028173017427907256,0.6663885034830114,-0.6191230982084238,0.029235620520537374
misspecification-robust,0.010087425162169629,-0.4185843898540796,0.1100943139126172,0.17746466533850924,-0.41858438985407853,0.002258995499779999,-0.30778956352334486,0.448110177491786,0.11009431391261619,-0.3077895635233452,0.09083317953989858,-0.6220579274067977,0.1774646653385113,0.44811017749178567,-0.6220579274067971,0.025566656298434107
autocorrelation-robust,0.009618701749390949,-0.3744679587034587,0.07200700517909248,0.1935303605563004,-0.3744679587034581,0.0020293906447404236,-0.2104978545878594,0.3748558469364702,0.07200700517909173,-0.21049785458785994,0.09887067976251501,-0.6263924218865431,0.19353036055630232,0.37485584693647006,-0.6263924218865424,0.024996476426284515
sample-hessian,0.010260539633662566,-0.5266966441071925,0.22112085188782685,0.013371408578746257,-0.5266966441071929,0.002632164172031841,-0.3471357336341782,0.5181847891089285,0.2211208518878267,-0.34713573363417816,0.08599538682785184,-0.6070785852061531,0.013371408578746271,0.5181847891089285,-0.607078585206153,0.02643662920942822
outer-product,0.01053718009867834,-0.6163690775621633,0.4111796201591837,-0.14038058630120578,-0.6163690775621633,0.002854881157410812,-0.4063855890094693,0.5432651929147436,0.41117962015918363,-0.40638558900946925,0.07738974908444862,-0.5515644459738341,-0.14038058630120587,0.5432651929147436,-0.5515644459738342,0.024480501299242625
misspecification-robust,0.01020693301441256,-0.41575778202846736,0.01688356973202996,0.1794782744270103,-0.41575778202846825,0.00243765569430749,-0.30797018137486354,0.5020678156418676,0.01688356973202976,-0.30797018137486337,0.0982651520914516,-0.6731313660858353,0.17947827442701042,0.5020678156418672,-0.673131366085835,0.02926170092526069
autocorrelation-robust,0.010444659222411062,-0.4042701928307403,0.04930776275322793,0.21358021708136837,-0.40427019283074067,0.0024915755631427154,-0.3252927941793955,0.4794009207241251,0.04930776275322754,-0.3252927941793954,0.09116828920799272,-0.6175656705582334,0.21358021708136843,0.47940092072412505,-0.6175656705582332,0.028609587834202053
sample-hessian,0.010743908585196662,-0.3952624691996174,0.1441104846560117,0.14680869393690818,-0.39526246919961777,0.0023891857726118975,-0.387962865139857,0.5704153474384166,0.14411048465601167,-0.38796286513985706,0.08648666572551594,-0.612961668346739,0.14680869393690843,0.5704153474384168,-0.612961668346739,0.027311409051363283
outer-product,0.011199033140355702,-0.43020804655536243,0.2397846131309905,0.05557246277930018,-0.43020804655536243,0.002548446598914956,-0.4586788430395974,0.6697537015380338,0.23978461313099028,-0.4586788430395972,0.07966003153395175,-0.5887101630154645,0.0555724627793003,0.6697537015380338,-0.5887101630154646,0.029157981473839502
misspecification-robust,0.010355326914998951,-0.3620169543736921,0.0518281265358728,0.2382567893084197,-0.3620169543736929,0.002284774505291762,-0.32515271285016273,0.45754446781231944,0.05182812653587266,-0.32515271285016295,0.0951224556371527,-0.6559118600652729,0.23825678930842026,0.4575444678123198,-0.6559118600652727,0.02622821601628533
autocorrelation-robust,0.010440773810835113,-0.33592691910945366,-0.03946169932537283,0.35473741431170897,-0.3359269191094547,0.0022520057791257935,-0.3136856228642034,0.4504989607853881,-0.03946169932537277,-0.31368562286420354,0.09657875097574642,-0.6699603834562793,0.3547374143117092,0.4504989607853889,-0.6699603834562795,0.02632503847653102
sample-hessian,0.010443143807629396,-0.49056414178217145,0.2008859833684944,0.050550900699760794,-0.4905641417821715,0.002610462953171875,-0.355543867688195,0.5332213785167751,0.20088598336849464,-0.3555438676881952,0.08376233615543736,-0.6012175002249694,0.05055090069976054,0.5332213785167754,-0.6012175002249697,0.02617868511851804
outer-product,0.010257316421837012,-0.538858026136779,0.32450405501674945,-0.07742457593965829,-0.5388580261367794,0.002520053508082979,-0.4160360761374792,0.5712829686936803,0.32450405501674945,-0.4160360761374791,0.08183296815117728,-0.6042691837207056,-0.07742457593965858,0.5712829686936804,-0.6042691837207056,0.02552164967707146
misspecification-robust,0.010748205977971386,-0.44471995740845516,0.07233713664959825,0.1768168552287559,-0.44471995740845544,0.0027193914208937494,-0.2972356359288073,0.4966940435056495,0.07233713664959887,-0.29723563592880764,0.0865144643009472,-0.6052284864257392,0.17681685522875545,0.49669404350564994,-0.6052284864257396,0.027132820835904015
autocorrelation-robust,0.011052744857472256,-0.41378482844291464,0.05918649244715894,0.1867145289220594,-0.41378482844291486,0.002786298318174927,-0.2821646038161493,0.5221957630612554,0.05918649244715957,-0.28216460381614955,0.09102876856058241,-0.6318661193879076,0.18671452892205878,0.5221957630612559,-0.6318661193879082,0.027278441811571085
sample-hessian,0.010639496305400764,-0.5059287584756651,0.20622086137262904,0.03887120407009943,-0.5059287584756644,0.002770470645238409,-0.34511142104687675,0.5183203298679706,0.20622086137262885,-0.3451114210468768,0.08187933391271918,-0.6018549900956562,0.038871204070099696,0.5183203298679705,-0.6018549900956562,0.026160925721991097
outer-product,0.010743493024525784,-0.5857676883944729,0.3683366343899214,-0.11659510350484328,-0.585767688394473,0.0028268711168819988,-0.4100574413279944,0.5528728220960807,0.3683366343899214,-0.41005744132799443,0.07705963915751579,-0.581897488507812,-0.1165951035048433,0.5528728220960807,-0.5818974885078119,0.024885766287598185
misspecification-robust,0.010705359517006173,-0.41590852217143515,0.033574366041552846,0.19926063369776337,-0.41590852217143376,0.002727724989158061,-0.2882931621920203,0.48728435478304094,0.03357436604155244,-0.2882931621920204,0.08855072524055704,-0.6332303015961109,0.19926063369776392,0.4872843547830405,-0.6332303015961109,0.027967561630341916
autocorrelation-robust,0.010323093533776804,-0.42256234000625076,0.10033663514101747,0.1718490945296709,-0.4225623400062494,0.0028089281182356192,-0.34832121230908,0.47904002327008566,0.10033663514101719,-0.3483212123090801,0.08890580244295065,-0.6612716555118185,0.1718490945296715,0.4790400232700852,-0.6612716555118185,0.027683229508172296
sample-hessian,0.010393202307387845,-0.3750593680042403,0.11604369295544582,0.21459891432471415,-0.3750593680042407,0.0020697126620199467,-0.28454182950651236,0.43880095844720973,0.11604369295544582,-0.28454182950651236,0.08052371592393005,-0.5744719980941028,0.2145989143247142,0.43880095844720995,-0.574471998094103,0.024877280954544084
outer-product,0.010318630634157031,-0.43791893452167113,0.2839064034825963,0.08661943934454511,-0.43791893452167097,0.0012563325128423894,-0.3558288527859011,0.4562648491222562,0.2839064034825964,-0.3558288527859011,0.07176432708452053,-0.5234746520974365,0.08661943934454504,0.4562648491222562,-0.5234746520974364,0.022772122957125673
misspecification-robust,0.011158616648289736,-0.4499671857370251,-0.00024226028939972424,0.20878350553126634,-0.449967185737026,0.0036357155710227337,-0.3022147017102269,0.5302267314675922,-0.00024226028939946636,-0.30221470171022713,0.09333117830469603,-0.6443449750336044,0.208783505531266,0.5302267314675929,-0.644344975033605,0.029223039878836305
autocorrelation-robust,0.010344761013276312,-0.5419211742764974,0.016403232490412343,0.1109542932484602,-0.5419211742764983,0.003670658858010426,-0.28236730001769894,0.5388168923979367,0.016403232490412485,-0.28236730001769916,0.09680295616231858,-0.6427144831131191,0.1109542932484599,0.5388168923979373,-0.6427144831131195,0.028905041144784475
sample-hessian,0.010468600788139198,-0.4675897687205458,0.20381007916055952,0.09832906694946895,-0.46758976872054514,0.002393669736256101,-0.2962980777317334,0.4467014082286582,0.2038100791605593,-0.29629807773173344,0.08316588280895487,-0.589103124477637,0.09832906694946923,0.446701408228658,-0.5891031244776369,0.025716845761207918
outer-product,0.010316516032749789,-0.45584697674981955,0.2796573225800123,0.05281809299373495,-0.4558469767498196,0.0016092559615093185,-0.37299331189904966,0.49997772480336605,0.2796573225800122,-0.37299331189904966,0.07806093735884799,-0.5706020040624996,0.0528180929937352,0.499977724803366,-0.5706020040624995,0.025244682569299737
misspecification-robust,0.011276089591134962,-0.5712309135295226,0.15872876804120095,0.054083443584530676,-0.5712309135295212,0.003758765666870288,-0.27706897153253995,0.47914584236629776,0.15872876804120045,-0.2770689715325398,0.08969249033618985,-0.6177051502188063,0.054083443584531675,0.479145842366297,-0.6177051502188061,0.027124886181540683
autocorrelation-robust,0.011115896752338202,-0.5660979271303405,0.23171332038279024,0.026885656786219205,-0.5660979271303391,0.003659023342596252,-0.2802843571445314,0.49047247615234224,0.23171332038278977,-0.2802843571445315,0.08657831182433472,-0.5962630250809775,0.026885656786220066,0.4904724761523417,-0.5962630250809771,0.025799468383152068
sample-hessian,0.009764665027897,-0.41662182127434927,0.1359545594015602,0.13348979025472854,-0.41662182127435,0.002182349072743156,-0.31086653518989027,0.4805551276104636,0.13595455940156026,-0.31086653518989005,0.08251602018189404,-0.5931860209489019,0.1334897902547285,0.48055512761046343,-0.5931860209489019,0.02543788833884038
outer-product,0.009786339384912947,-0.40773468658825635,0.23747059295241046,0.06839673579514392,-0.40773468658825657,0.0016748533960546626,-0.392158980141709,0.5727383930982738,0.23747059295241033,-0.3921589801417091,0.07551507487281311,-0.5616187799352444,0.06839673579514417,0.5727383930982737,-0.5616187799352442,0.025749999817814808
misspecification-robust,0.010081109006491808,-0.4841885441329382,0.04928463514003526,0.16156868252969162,-0.48418854413293977,0.0030014097677174803,-0.25757819364559814,0.43606291987125195,0.049284635140035345,-0.25757819364559786,0.09117638760827128,-0.6354641092448536,0.1615686825296913,0.43606291987125195,-0.635464109244854,0.025715807319292194
autocorrelation-robust,0.010530721893169118,-0.5351742297505363,0.06707636483379362,0.11937684677427184,-0.5351742297505376,0.00301285181361401,-0.23174955813797224,0.4048263414142721,0.0670763648337936,-0.23174955813797177,0.09470009678951721,-0.6363904742589136,0.11937684677427174,0.4048263414142716,-0.6363904742589137,0.025584404370264935
sample-hessian,0.010919444354183681,-0.45442553574475225,0.19671413370781607,0.07931511463306004,-0.45442553574475203,0.0026142409287659694,-0.3987460872262136,0.5815492184829657,0.19671413370781596,-0.39874608722621335,0.08668290434222474,-0.6130832268112771,0.07931511463306001,0.5815492184829655,-0.6130832268112772,0.027407827695229852
outer-product,0.010710297494458258,-0.4746574749294501,0.30669735806671156,-0.022276261121710304,-0.47465747492945043,0.0026604594212436736,-0.460186047678384,0.6502044715412522,0.30669735806671156,-0.46018604767838384,0.08294213096430952,-0.6063573114437668,-0.022276261121710522,0.6502044715412523,-0.6063573114437668,0.027870445920264986
misspecification-robust,0.011214801979861948,-0.4381621651436146,0.08339112772739132,0.18487683717212577,-0.4381621651436139,0.0025824077927285426,-0.33570639356204907,0.504231249334673,0.08339112772739098,-0.3357063935620484,0.09144312008779593,-0.6285812619396425,0.18487683717212589,0.5042312493346719,-0.6285812619396423,0.027245379624338293
autocorrelation-robust,0.010966509346070335,-0.4473748077939695,0.021018212751248835,0.2233441683272994,-0.4473748077939689,0.002514785175023579,-0.27820538590229354,0.4991006064265279,0.021018212751248596,-0.27820538590229293,0.08399403995369002,-0.6054583731148989,0.2233441683272994,0.4991006064265276,-0.605458373114899,0.02524673696597961
sample-hessian,0.010554731529145293,-0.49711024109047847,0.20419733585011932,0.0477092499977146,-0.49711024109047847,0.0026861182888999534,-0.34512699604145164,0.5190515208515999,0.20419733585011918,-0.3451269960414517,0.08232866842479816,-0.5993611334668577,0.04770924999771446,0.5190515208516,-0.5993611334668577,0.026059192368980633
outer-product,0.01051729271650051,-0.5489810249160396,0.34279015470630697,-0.07710938718318938,-0.5489810249160398,0.002528477735257045,-0.405884113738897,0.5495989958922757,0.34279015470630697,-0.405884113738897,0.07820252300671794,-0.5861442297946804,-0.07710938718318944,0.5495989958922757,-0.5861442297946805,0.02497242327761735
misspecification-robust,0.010722712683959098,-0.4485568943686009,0.05958048738750701,0.17114031282321437,-0.44855689436860086,0.002876257382596629,-0.2906977124811615,0.49259570378422585,0.05958048738750679,-0.2906977124811617,0.08778881495545593,-0.620877585816462,0.17114031282321418,0.4925957037842263,-0.6208775858164619,0.02754426163150507
autocorrelation-robust,0.011837404380276853,-0.520138954058287,0.15902752197725306,0.08839874169267328,-0.5201389540582869,0.0029292115455049634,-0.3790267705080689,0.5249666233773631,0.1590275219772527,-0.3790267705080688,0.09020842031377636,-0.5890196793772419,0.08839874169267313,0.5249666233773634,-0.5890196793772421,0.02785349778355583
sample-hessian,0.01044601470390598,-0.5344537504458036,0.2390098566406714,-0.014640785487895661,-0.5344537504458036,0.0027845652688137787,-0.3667586417288352,0.5452711416391719,0.2390098566406713,-0.36675864172883527,0.08512061346354323,-0.6121515879041516,-0.014640785487895564,0.5452711416391719,-0.6121515879041515,0.026748811548499413
outer-product,0.01087094171469153,-0.579864408997781,0.35167422284675925,-0.13676644740755456,-0.5798644089977812,0.0031618744469487357,-0.44187937723657805,0.6317845579912383,0.3516742228467595,-0.44187937723657816,0.08130061147071313,-0.6084718692882685,-0.1367664474075547,0.6317845579912383,-0.6084718692882685,0.027740252980779194
misspecification-robust,0.010126388668426975,-0.4905708347406157,0.1284229306054344,0.10572440835591587,-0.49057083474061575,0.0024556159397226343,-0.2981057884932387,0.4513048349101365,0.12842293060543422,-0.29810578849323893,0.09037128409609843,-0.6298951779343068,0.10572440835591627,0.45130483491013645,-0.6298951779343067,0.026305212813642165
autocorrelation-robust,0.009029299021441633,-0.4420434540332513,0.08783336502346195,0.12899334825435338,-0.442043454033251,0.002329368832958433,-0.3417081180545166,0.48507276587092935,0.08783336502346158,-0.34170811805451673,0.09640045737400946,-0.6644598934636657,0.12899334825435377,0.4850727658709291,-0.6644598934636655,0.028148421902561203
sample-hessian,0.011081539924417941,-0.5015890211328285,0.17802494882601222,0.14376763097457596,-0.5015890211328287,0.0025259624004669913,-0.2721157525645528,0.4013099767510485,0.17802494882601233,-0.2721157525645528,0.08138444326060269,-0.567170691345275,0.14376763097457576,0.4013099767510485,-0.5671706913452751,0.02471779602220127
outer-product,0.011104293164006076,-0.6455092416889291,0.27909458654290736,0.2313338696827621,-0.6455092416889294,0.0017619840753302115,-0.09111847851470684,-0.2380188302134921,0.2790945865429074,-0.09111847851470685,0.0729091900841046,-0.46468797523441396,0.23133386968276207,-0.2380188302134921,-0.46468797523441396,0.020336490863976063
misspecification-robust,0.011237357012345918,-0.40519112045421485,0.12129261806814146,-0.015015424077471563,-0.4051911204542149,0.004388228088632319,-0.532537806135089,0.8106510104386787,0.12129261806814169,-0.532537806135089,0.10120959664570099,-0.7159453056658754,-0.015015424077471966,0.8106510104386787,-0.7159453056658757,0.039539075146539544
autocorrelation-robust,0.011291694445180696,-0.4611873510520393,0.06465287250363842,-0.04112646601697214,-0.4611873510520397,0.004416423580118345,-0.5209881361376546,0.7948458908377722,0.06465287250363876,-0.5209881361376546,0.1058827501706146,-0.7396100494692421,-0.04112646601697247,0.7948458908377722,-0.7396100494692422,0.03975248031626258
sample-hessian,0.01089513301772555,-0.532652046583381,0.20002262461469814,0.06083050068688553,-0.5326520465833811,0.0027913293208201477,-0.31486790563135936,0.47081405699902595,0.20002262461469822,-0.31486790563135925,0.08138872141003482,-0.5860913376110147,0.060830500686885516,0.47081405699902595,-0.5860913376110148,0.02533516664548702
outer-product,0.01171683540341499,-0.691939122449496,0.3549065778288566,0.0006320712592752007,-0.6919391224494957,0.0028107539127092563,-0.28086662781731975,0.18732384259449744,0.35490657782885654,-0.2808666278173198,0.07390552697525542,-0.5107589156515454,0.0006320712592752708,0.18732384259449741,-0.5107589156515451,0.02029974673537734
misspecification-robust,0.01035108803304151,-0.3014779536502563,0.014613980837126991,0.16965880515097229,-0.3014779536502567,0.003054351320824639,-0.403789094864119,0.6983011532942406,0.014613980837127203,-0.40378909486411874,0.09314335936734826,-0.6641595574940783,0.16965880515097218,0.6983011532942405,-0.6641595574940786,0.03322395821225923
autocorrelation-robust,0.010975588781386322,-0.257985632450498,-0.020262611367777062,0.20600945513127383,-0.2579856324504982,0.0029128237849376524,-0.37255849395472995,0.6934012862973374,-0.02026261136777677,-0.37255849395472984,0.0883686223211598,-0.6504586018242889,0.20600945513127367,0.6934012862973375,-0.6504586018242892,0.03406192758003397
sample-hessian,0.01021744801775361,-0.48445502200587376,0.19266235430609616,0.07446894222366618,-0.48445502200587354,0.0024704359014882217,-0.3113225026416172,0.47472437819181934,0.19266235430609605,-0.31132250264161687,0.08234194958768429,-0.5894440012271878,0.07446894222366675,0.4747243781918187,-0.5894440012271879,0.025423789152042083
outer-product,0.009568391962690347,-0.5002835710971477,0.37307707452646904,-0.06445015627110688,-0.5002835710971476,0.0018964311958324814,-0.39026437042584416,0.513135271767487,0.37307707452646904,-0.3902643704258443,0.07749025188895309,-0.5689115023665209,-0.06445015627110685,0.513135271767487,-0.5689115023665209,0.023933220447588947
misspecification-robust,0.01134396060319554,-0.5079583939551396,0.017730633366393845,0.17394701736009396,-0.5079583939551392,0.0032956614649012617,-0.25939360786101606,0.4678015087930635,0.017730633366393515,-0.25939360786101534,0.08954902797550286,-0.6251873437723395,0.17394701736009524,0.4678015087930623,-0.6251873437723398,0.027895207118117594
autocorrelation-robust,0.011933159765197633,-0.5283796302849584,0.0015035079955195649,0.2097990391388757,-0.5283796302849582,0.003275222407465396,-0.19184567630578073,0.4167881518891879,0.0015035079955195273,-0.1918456763057802,0.08277506377573056,-0.5430838806966516,0.2097990391388769,0.41678815188918655,-0.5430838806966518,0.025558906373509847
sample-hessian,0.010411576649110077,-0.4325999326101976,0.1578758295084429,0.09688189922950223,-0.4325999326101975,0.0024760558506420885,-0.38506396703215207,0.5748875973234197,0.15787582950844267,-0.3850639670321519,0.08439151147993114,-0.6087721867741889,0.09688189922950265,0.5748875973234194,-0.6087721867741888,0.026528475639995722
outer-product,0.01050864327389628,-0.4912593953552507,0.26444295015489916,-0.018804008125822048,-0.49125939535525087,0.002636407977555578,-0.4346374743780073,0.6266857818614179,0.26444295015489916,-0.4346374743780074,0.08108049559397298,-0.600243321821401,-0.01880400812582233,0.626685781861418,-0.6002433218214012,0.026600351860005637
misspecification-robust,0.010394809160620078,-0.37193670307521465,0.051202254249529754,0.21137263460929215,-0.3719367030752146,0.0023298243505266818,-0.33968547180050485,0.5219247801092096,0.05120225424952935,-0.33968547180050435,0.08856986775196292,-0.6249150958857939,0.21137263460929293,0.521924780109209,-0.6249150958857939,0.026744284777677648
autocorrelation-robust,0.009907894424978306,-0.31927613339645045,0.04789970901622075,0.19833670023492148,-0.3192761333964503,0.002462768767239115,-0.34304371847098375,0.5498225043915127,0.0478997090162202,-0.3430437184709834,0.09410139140226763,-0.6936933715396215,0.19833670023492242,0.5498225043915119,-0.6936933715396211,0.028701251594191287
sample-hessian,0.01125830302562031,-0.4656487030482867,0.17714820708253273,0.12326843499880116,-0.4656487030482866,0.002700905912006607,-0.3287841292950733,0.48763901928604314,0.17714820708253307,-0.3287841292950734,0.08137361889943645,-0.5930263127280028,0.1232684349988009,0.4876390192860432,-0.5930263127280029,0.026244288424868815
outer-product,0.01175669150692875,-0.6113298177559222,0.38868045402804213,-0.07068877428246377,-0.6113298177559219,0.0025128755554915563,-0.3940456429827193,0.4741185770079857,0.38868045402804213,-0.39404564298271927,0.07158077422591362,-0.5318885701597513,-0.07068877428246381,0.47411857700798565,-0.5318885701597511,0.02292953691149255
misspecification-robust,0.011076379922178206,-0.2954636616366803,-0.049975506325874566,0.31690684268558966,-0.2954636616366799,0.002992684824495325,-0.303391953463219,0.5229764642686012,-0.04997550632587382,-0.30339195346321923,0.09573806879238145,-0.6656194011274056,0.3169068426855892,0.5229764642686012,-0.6656194011274056,0.03115586790930645
autocorrelation-robust,0.011298354807503271,-0.3536194942057643,0.015372007083727815,0.2591563875965461,-0.353619494205764,0.002882903709762756,-0.27462054408040665,0.4683868809623056,0.015372007083728547,-0.2746205440804069,0.09258855565027385,-0.6664135743393954,0.2591563875965454,0.46838688096230596,-0.6664135743393955,0.030334853283101097
sample-hessian,0.010489005982554023,-0.5253706138310603,0.21134033136002006,0.022133876749470986,-0.5253706138310604,0.0026934201774989545,-0.36143664219283156,0.5375314191396982,0.21134033136002026,-0.36143664219283195,0.08501529809304367,-0.6031700656107369,0.02213387674947057,0.5375314191396988,-0.6031700656107369,0.026189708490567794
outer-product,0.011045183786316665,-0.652939275157291,0.2942282828703209,-0.012343332975350167,-0.6529392751572908,0.002827330331509543,-0.2919890480703047,0.3324974474119859,0.29422828287032077,-0.29198904807030457,0.0794228519999969,-0.5460778081042964,-0.0123433329753501,0.33249744741198584,-0.5460778081042965,0.021768618290779577
misspecification-robust,0.010125483295019898,-0.36281992376683764,0.11137698317616651,0.08387783897835789,-0.362819923766838,0.0027423785810079754,-0.45438601155576214,0.7085069919285824,0.11137698317616701,-0.4543860115557631,0.09269301755370149,-0.6624836356189635,0.0838778389783572,0.7085069919285834,-0.6624836356189632,0.03195299563777019
autocorrelation-robust,0.010070787651809375,-0.36982253555154554,0.205211388356041,0.022111063121335376,-0.36982253555154565,0.002707300717794112,-0.544070738608251,0.7221550376492717,0.20521138835604144,-0.544070738608252,0.09055634971212234,-0.6919005685427092,0.022111063121334634,0.7221550376492726,-0.691900568542709,0.03341352679089093
sample-hessian,0.010787657271364269,-0.47381976965960576,0.18544099741455533,0.07203289677497003,-0.4738197696596052,0.0026988437735601008,-0.3662105868556125,0.5458408472898649,0.18544099741455533,-0.3662105868556124,0.0825628418133018,-0.6036856367770985,0.07203289677497025,0.5458408472898648,-0.6036856367770987,0.02637900215228619
outer-product,0.011178898962188882,-0.5870970651428269,0.31313758631005423,-0.07637314196013807,-0.5870970651428267,0.0028515930204784743,-0.40283416507384084,0.5468171362914184,0.3131375863100543,-0.40283416507384096,0.07899161260813303,-0.5908473643891688,-0.0763731419601381,0.5468171362914185,-0.5908473643891688,0.024767941928504063
misspecification-robust,0.010569470462867514,-0.3384335432231619,0.05139387856115949,0.2208123238941277,-0.33843354322316066,0.0025770176470133245,-0.34317413867478397,0.5569131544344496,0.05139387856115942,-0.34317413867478375,0.0872581566175947,-0.6242642108176094,0.22081232389412825,0.5569131544344492,-0.6242642108176099,0.028429802099884684
autocorrelation-robust,0.01010908568182662,-0.4040111048155235,0.14756684997377895,0.14904280491117053,-0.40401110481552266,0.0025489259367296973,-0.38255901736549347,0.5929334055238953,0.147566849973779,-0.3825590173654932,0.08283156778406406,-0.5978947801084818,0.1490428049111709,0.5929334055238951,-0.5978947801084825,0.026296365669785094
sample-hessian,0.010218065740266997,-0.5080614356153826,0.1891703582920037,0.05759711434905932,-0.5080614356153826,0.002579200948273001,-0.30250080232389237,0.4621892197722674,0.18917035829200374,-0.30250080232389265,0.08141546127477195,-0.5910104437664735,0.05759711434905928,0.46218921977226757,-0.5910104437664734,0.025269531711258602
outer-product,0.010702644497637734,-0.6049900766287756,0.3073023395861446,0.006524597031631007,-0.6049900766287758,0.0022613027334047755,-0.28870477489195123,0.32126867582050694,0.3073023395861446,-0.28870477489195107,0.07316706377917734,-0.5203657469990177,0.006524597031631002,0.3212686758205069,-0.5203657469990179,0.021727235366826365
