a,t0,v,z
0.6572034673651851,0.37710751267026044,1.79146748321537,-0.09212586037089665
0.6790649710192855,0.3734166776305108,1.7183227397900027,-0.059892866412002296
0.638403974231133,0.39081001796976284,1.8440134471880358,-0.05913481050102378
0.6585635931044488,0.38006004575573593,1.7675197641077942,-0.0515980221308329
0.6745195363488703,0.3768917578865079,1.833996055048853,-0.06941969589410453
0.6687124209585112,0.37165225322001827,1.6986582745483234,-0.035648133624154955
0.6623142477938806,0.3714353880671457,1.7465330702900284,-0.06848772473329923
0.6430233304556121,0.3772551944086319,1.751245824093267,-0.046354895840737785
0.6551262160942122,0.37110491373346643,1.7825619919706686,-0.08838414381662707
0.6639593019669401,0.3805745259206172,1.6466224009095203,-0.014469842894903334
0.6773011777955321,0.37215157484244316,1.7573835549850032,-0.06047388202770311
0.6577288159436839,0.3812820001172053,1.7825617190435203,-0.051376258609342404
0.6703324241254429,0.3764377524198245,1.8010296648066635,-0.06339292668822478
0.6495757491670269,0.3940809006276185,1.5529373781364006,0.0494519559166386
0.6718608618971984,0.3708065596326275,1.7589617517606326,-0.05803795710313163
0.6406757625047041,0.3881630471873699,1.7798249024439576,-0.04421744630760141
0.6910467159028171,0.368386294056995,1.7118463135433142,-0.02014194884993181
0.6701134367511467,0.3818193330285408,1.8281844454157508,-0.03991651725441606
0.6488083822573566,0.37923535435078665,1.9620544782924505,-0.09295699096200025
0.6602367061863393,0.38026201690539435,1.6365549941714912,-0.049829908264119115
0.6466729550773777,0.3785574771330483,1.7416566906304578,-0.08485082751381133
0.6641349650243719,0.3756357617051382,1.764999767966798,-0.055264817763763914
0.6314659031056589,0.39496538168794304,1.6839251788729217,-0.007772993689888067
0.6618386182036523,0.3828771489770285,1.6241913216422557,-0.006208806489615845
0.6822674148517075,0.3728747642981309,1.8148258142522833,-0.05930951761863308
0.6883160260466474,0.36734467240700674,1.7414686312756429,-0.05537742133174287
0.6841478762088209,0.3660789523513462,1.8379557353252325,-0.08613254063361307
0.6689130807108916,0.37687777884261714,1.7810064627613655,-0.05001438074245974
0.6704657154784546,0.3809213274688491,1.8192763054204744,-0.0501671021091086
0.6529232095100674,0.3805872983553505,1.7583092167105905,-0.06354375012680692
0.6646387843919378,0.3874115070931992,1.633830708669545,0.005689970842648292
0.6711476074119354,0.38373471652571994,1.7473520025041074,-0.02894788861313213
0.6901750785420444,0.3812712936798001,1.948538591269927,-0.036820530451479566
0.662321652633786,0.37881159361648675,1.7730900715847884,-0.04667683636776065
0.6663412558493979,0.3754855182903144,1.747615986555857,-0.051569478987131726
0.6858958896547931,0.3667634306732676,1.6857813414059375,-0.03724859760124268
0.6783865831726869,0.3722027771244676,1.804479770236048,-0.0595155241381441
0.673166849440861,0.3754753656097551,1.752534329525828,-0.03954248373271926
0.6687567935474075,0.37325415587594146,1.8116405848693775,-0.06883980986347848
0.6781960641374268,0.3705595734927406,1.6717000864134464,-0.00778236221162898
0.6500240862536191,0.38504532394886376,1.7912474027991478,-0.052314034899588774
0.6593996609068172,0.380481149261082,1.6758250608967709,-0.01909039421262582
0.6587884919382296,0.37493590585497527,1.743208477678938,-0.06878662658755921
0.6602995151972226,0.37627768117717264,1.7229033368376196,-0.05161020871551693
0.6561710385380428,0.3696070811761245,1.7753613333712894,-0.06089570679637086
0.6874950909833752,0.36738202194268305,1.8629789178858776,-0.09623908945799674
0.6714988005460312,0.3726930477969717,1.9228685670321406,-0.09247195815449322
0.6768142318852548,0.369664625375112,1.7091800963923034,-0.054352617977980126
0.6701907413517301,0.3818826579042615,1.7397973912273645,-0.02693720123658246
0.6911960769549683,0.36485219351279413,1.7506768802849404,-0.08161987945534648
0.6539962421894785,0.3760515962937953,1.7066938379278664,-0.05797819883633932
0.6716426011528552,0.3867609799793721,1.7757636320714245,-0.019881193025595188
0.6743137255504518,0.3742249012955818,1.7763527660494962,-0.024398952216721233
0.6418479792485081,0.3863880408065718,1.7074552937101617,-0.029844222838399045
0.6690266102550297,0.3761624805084812,1.7648424968190755,-0.0705247423097974
0.6629101292029281,0.37946595844390413,1.841305885465078,-0.059699097681917716
0.6600352835241997,0.3851397836680047,1.7338640793885258,-0.04290297959286916
0.654311485606078,0.3843553987754986,1.7043027157836166,-0.0510425956032476
0.6521920584624269,0.379432139094076,1.6523931653018968,-0.04860093832164538
0.6710422324145414,0.37637112428263214,1.7970644295550917,-0.0492236768871702
