,a,a+,a-,t0,t0+,t0-,beta_v,beta_v+,beta_v-,z,z+,z-
16,0.7709067506423184,0.7982135375314512,0.7435999637531856,0.3834497380159997,0.39095701294528573,0.37594246308671364,0.8735977147896649,0.9819329819000614,0.7652624476792683,0.29188803474203856,0.33252974560154325,0.2512463238825339
18,0.7959843938418297,0.8306858262160123,0.7612829614676472,0.3573247772730204,0.3694007770193846,0.3452487775266562,0.882014342822177,1.0011903331084646,0.7628383525358894,0.1790657268611219,0.22193199465304764,0.13619945906919617
19,1.0128622566123962,1.0888894390325954,0.9368350741921968,0.3775206403314797,0.3999676942770373,0.35507358638592207,1.1630050097088775,1.3699817877359668,0.9560282316817882,0.30628342879173837,0.37501197876650627,0.2375548788169705
21,0.971608216586288,1.0233351285025383,0.9198813046700378,0.34545340340251124,0.35950726871142136,0.3313995380936011,1.0624723742459667,1.227117471443097,0.8978272770488365,0.3399139899789469,0.37783860448575124,0.30198937547214255
28,0.8016739140863135,0.8341702362692589,0.7691775919033681,0.3597594465360911,0.3744787909333541,0.3450401021388281,1.1825577230848363,1.3237422427188463,1.0413732034508263,0.2513815832860919,0.29444899778697475,0.20831416878520903
29,0.8026986079141065,0.8831719514538382,0.7222252643743748,0.3881906926373406,0.4119094913740232,0.36447189390065793,1.141533956439795,1.4993688069008,0.78369910597879,0.1274488357388786,0.22431905761520118,0.03057861386255603
32,0.8848246761765556,0.9326659709492441,0.8369833814038671,0.36798437494947217,0.3850801513447673,0.35088859855417703,1.4048236245178976,1.5460882676936265,1.2635589813421686,0.23120447196766383,0.26402655609053355,0.19838238784479412
33,0.9234337839941568,0.9725822478817523,0.8742853201065612,0.4250483613704823,0.44203415823703884,0.40806256450392575,1.5434132119297754,1.7076575090143884,1.3791689148451625,0.28663457789449287,0.33502936981505144,0.2382397859739343
34,0.9118684876304683,0.9533901333030951,0.8703468419578416,0.420946498893533,0.4360868944256838,0.40580610336138223,1.1563628043586633,1.2808097031449228,1.0319159055724039,0.23005915251217926,0.27746426742264285,0.18265403760171567
35,1.0790244008506837,1.1446662557141671,1.0133825459872003,0.397681763735339,0.41890323610739555,0.3764602913632824,1.4165385034036442,1.5891844880736556,1.2438925187336327,0.24048400725860336,0.2949769495375847,0.18599106497962203
36,0.9049799801988517,0.9516291146349398,0.8583308457627636,0.4308042025465741,0.45098371065908555,0.41062469443406263,1.419991981551428,1.6056900002676748,1.234293962835181,0.14071251761549133,0.2096146210813174,0.07181041414966528
37,0.9357946419383287,0.9851057142994375,0.88648356957722,0.422047412863058,0.4394590704858577,0.40463575524025835,1.4394649289710673,1.5793683511049206,1.299561506837214,0.11466600328906082,0.1604319027986028,0.06890010377951881
38,0.975785031399359,1.037073990333844,0.9144960724648742,0.4134903211588396,0.4354352100392981,0.3915454322783811,1.29283721372797,1.4566258201500015,1.1290486073059385,0.18931580676533602,0.24359520219512037,0.13503641133555166
39,1.0232242153661506,1.0807485286970289,0.9656999020352725,0.39051271988074243,0.41188799593845954,0.3691374438230253,1.6017009614861242,1.7649125014606037,1.4384894215116446,0.21032946102749042,0.26334024479211426,0.15731867726286658
41,0.8795806935050581,0.920786746642198,0.8383746403679182,0.4111663849528464,0.4318137642997736,0.39051900560591923,1.6228677933400582,1.7813101131653335,1.4644254735147828,0.1621310239560693,0.20866465076780583,0.11559739714433276
42,0.9037947662254608,0.9496776686701432,0.8579118637807784,0.44283456121254455,0.4605342845398033,0.42513483788528583,1.4232455275730254,1.5644605033855752,1.2820305517604755,0.14493087363531204,0.19777823025051194,0.09208351702011214
43,0.9901162401426259,1.0602786552467094,0.9199538250385424,0.4222780958018184,0.473287040560602,0.3712691510430348,1.6586396691997836,1.8498230606399975,1.4674562777595697,0.23781413961482586,0.277432759889739,0.19819551933991278
44,0.9538772923677703,0.9977702850961573,0.9099842996393833,0.42812022304924924,0.44372037388361046,0.412520072214888,1.3997244166488805,1.5205714056915554,1.2788774276062056,0.17428538970556126,0.21743367960437818,0.13113709980674434
45,0.9807970079609808,1.0445380875939696,0.9170559283279921,0.4063193645129269,0.418585515544952,0.3940532134809018,1.7754840984136246,1.9571804083746565,1.5937877884525928,0.2937634082517514,0.3363576000768036,0.2511692164266992
46,0.9560233697518034,1.0069852577422815,0.9050614817613252,0.4143466020956683,0.4321848811608183,0.3965083230305183,1.5881734255558069,1.7219456623007303,1.4544011888108834,0.1671248991370981,0.21123736132766044,0.12301243694653577
47,0.9386891125045181,1.00169378915109,0.8756844358579463,0.4462765871818054,0.4619704872622083,0.4305826871014025,1.5946468460677656,1.774861830543864,1.4144318615916673,0.2702172475978612,0.3282277186535537,0.2122067765421687
49,0.9447009312556847,0.9932408548687514,0.896161007642618,0.4002733402728082,0.41289018808527345,0.38765649246034295,1.629211492827872,1.7988606769368094,1.4595623087189347,0.3351614454800665,0.3845877833981438,0.28573510756198917
50,0.9368796628610149,0.99258088119013,0.8811784445318998,0.38610282759259607,0.4001518570204037,0.37205379816478845,1.7297065324229006,1.9180480526759611,1.5413650121698401,0.21859088974692376,0.2693032278499827,0.16787855164386484
51,1.0329575210481934,1.117975643016009,0.9479393990803776,0.399933360304883,0.4198553234802721,0.38001139712949394,1.715085021780928,1.915427683389443,1.5147423601724128,0.26100735104946277,0.3219495303792503,0.20006517171967525
52,0.9923671683402435,1.0570814722364588,0.9276528644440282,0.40027953360567003,0.43018340542693345,0.3703756617844066,1.6609743046600418,1.8359515718330388,1.4859970374870448,0.2048302307084403,0.25356171211641937,0.15609874930046125
