trialDate,RT,correct,dotDirection,proposedReward
2008-12-03 11:48:12.553002383,0.5388537416001782,0,3.141592653589793,20
2008-12-03 11:48:18.912996057,1.2385529934545048,1,3.141592653589793,80
2008-12-03 11:49:38.833996880,0.5187797236139886,0,3.141592653589793,20
2008-12-03 11:50:10.552996020,1.09844026400242,1,0.0,80
2008-12-03 11:50:48.881001773,0.6487766861100681,1,0.0,150
2008-12-03 11:50:59.817997363,0.7787278570467606,1,3.141592653589793,150
2008-12-03 11:51:10.817998053,1.937829238944687,1,3.141592653589793,150
2008-12-03 11:51:23.192996310,1.3782925355480984,1,3.141592653589793,150
2008-12-03 11:51:27.912001092,1.1483775223605335,1,0.0,150
2008-12-03 11:51:32.083000395,0.5090152851189487,1,0.0,150
2008-12-03 11:52:47.160997913,0.9282833892502822,1,0.0,150
2008-12-03 11:52:57.723000568,0.7065137269673869,1,0.0,150
2008-12-03 11:53:14.770001247,2.637035347695928,1,3.141592653589793,150
2008-12-03 11:53:23.535996751,0.6893231920548715,1,3.141592653589793,150
2008-12-03 11:53:37.629000170,0.7486761892214417,1,0.0,150
2008-12-03 11:53:41.911002695,0.5289747698698193,1,0.0,150
2008-12-03 11:53:52.036003101,0.7989305533119477,1,0.0,150
2008-12-03 11:54:07.473004459,1.3084929105825722,1,3.141592653589793,150
2008-12-03 11:54:18.785003048,0.7887058181804605,1,0.0,150
2008-12-03 11:54:33.003996537,1.0585236719925888,1,0.0,150
2008-12-03 11:54:51.284997760,0.7387863236363046,1,0.0,150
2008-12-03 11:55:38.426001369,1.7526021149824373,0,3.141592653589793,20
2008-12-03 11:56:02.550000474,0.7692870305036195,1,0.0,80
2008-12-03 11:56:27.410004432,1.0786472428007983,1,0.0,150
2008-12-03 11:56:32.362995076,0.5990252789342776,1,0.0,150
2008-12-03 11:56:37.956004365,1.8677109069540165,1,3.141592653589793,150
2008-12-03 11:56:45.174995583,0.7987623534863815,1,0.0,150
2008-12-03 11:57:08.425000238,0.49894680216675624,0,3.141592653589793,20
2008-12-03 11:57:14.924995151,0.7892767479643226,1,0.0,80
2008-12-03 12:07:23.937000628,0.48903533269185573,1,0.0,150
2008-12-03 12:07:31.874002440,1.038414475042373,0,0.0,20
2008-12-03 12:08:35.452997761,0.6588087637792341,1,0.0,80
2008-12-03 12:08:41.499001982,0.6189279657555744,1,0.0,150
2008-12-03 12:08:53.343003318,1.2684873005491681,1,3.141592653589793,150
2008-12-03 12:08:58.953001050,4.206229951407295,1,3.141592653589793,150
2008-12-03 12:14:02.437001689,0.5890926555730402,1,0.0,150
2008-12-03 12:15:06.640002875,0.7386723416857421,0,3.141592653589793,20
2008-12-03 12:15:15.248998624,2.317539185867645,1,3.141592653589793,80
2008-12-03 12:16:45.592996624,0.9487355296150781,1,3.141592653589793,150
2008-12-03 12:17:04.655999244,0.9987076668767259,0,0.0,20
2008-12-03 12:17:10.968004838,1.0183089119382203,1,0.0,80
2008-12-03 12:17:21.281004620,1.3980849230429158,1,3.141592653589793,150
2008-12-03 12:17:34.624002056,0.9792180676013231,1,3.141592653589793,150
2008-12-03 12:22:35.186996611,0.7988535016193055,0,3.141592653589793,20
2008-12-03 12:24:25.530996772,1.3584686741814949,1,3.141592653589793,80
2008-12-03 12:24:35.405998528,0.6684873343328945,0,3.141592653589793,20
2008-12-03 12:25:34.655999021,1.2183811861323193,1,3.141592653589793,80
2008-12-03 12:25:45.577997713,1.4484711642144248,1,0.0,150
2008-12-03 12:26:01.937001716,0.5392233589082025,0,3.141592653589793,20
2008-12-03 12:26:17.609004827,1.2881938611972146,1,3.141592653589793,80
2008-12-03 12:26:23.264999093,0.5687869762186892,1,0.0,150
2008-12-03 12:26:37.843002899,0.4590479627950117,1,0.0,150
2008-12-03 12:26:45.312002825,1.2084814429981634,1,3.141592653589793,150
2008-12-03 12:26:50.061997178,0.7284993868670426,0,3.141592653589793,20
2008-12-03 12:32:13.484000713,1.498143310949672,1,3.141592653589793,80
2008-12-03 12:33:41.093000475,0.6489484484191053,1,0.0,150
2008-12-03 12:33:45.437002257,1.2781485159066506,1,3.141592653589793,150
2008-12-03 12:33:51.608996539,0.4896942680934444,1,0.0,150
2008-12-03 12:34:35.515004617,0.5887427821289748,0,3.141592653589793,20
2008-12-03 12:34:42.561999183,1.9577292745816521,1,3.141592653589793,80
2008-12-03 12:34:53.233999233,0.76861390133854,0,0.0,20
2008-12-03 12:34:57.359002010,0.6786264151451178,1,0.0,80
2008-12-03 12:35:03.530996292,0.4288074887590483,0,3.141592653589793,20
2008-12-03 12:35:08.342999960,0.5987633960321546,1,0.0,80
2008-12-03 12:35:30.281002074,1.3681731610558927,1,3.141592653589793,150
2008-12-03 12:35:36.218004676,0.6485609135124832,1,3.141592653589793,150
2008-12-03 12:35:43.264999242,0.8287119719316252,1,3.141592653589793,150
2008-12-03 12:35:48.781002310,0.8381946111912839,0,0.0,20
2008-12-03 12:35:59.203003718,0.9292990756221116,1,0.0,80
2008-12-04 19:24:58.237997662,1.2500036638230085,0,0.0,20
2008-12-04 19:26:21.642001120,0.7763057278934866,0,0.0,20
2008-12-04 19:26:26.017002539,0.4222161988145672,1,0.0,80
2008-12-04 19:26:30.205000343,0.460102703073062,0,3.141592653589793,20
2008-12-04 19:26:36.002001690,0.455798190261703,0,3.141592653589793,20
2008-12-04 19:30:21.199995648,1.183043422002811,1,3.141592653589793,80
2008-12-04 19:30:38.793000202,0.9604399126837961,1,3.141592653589793,150
2008-12-04 19:30:42.683997003,0.9563651101780124,0,0.0,20
2008-12-04 19:30:50.137004255,0.8097098311991431,0,0.0,20
2008-12-04 19:30:53.371004016,0.5954984549316578,0,3.141592653589793,20
2008-12-04 19:30:57.043001796,0.6944861285155639,1,3.141592653589793,80
2008-12-04 19:31:00.198999569,0.6558172780787572,0,0.0,20
2008-12-04 19:31:03.558003680,0.8691337236086838,1,3.141592653589793,80
2008-12-04 19:31:08.464002012,0.6319583292352036,1,0.0,150
2008-12-04 19:31:13.807998370,0.43273301783483475,1,0.0,150
2008-12-04 19:31:16.870001479,0.40041839104378596,0,3.141592653589793,20
2008-12-04 19:31:20.339002977,1.116074172547087,1,3.141592653589793,80
2008-12-04 19:31:24.213997047,0.911057724733837,1,3.141592653589793,150
2008-12-04 19:31:27.870002169,0.7611452625715174,1,0.0,150
2008-12-04 19:31:31.806995496,0.6351517539005727,0,3.141592653589793,20
2008-12-04 19:31:35.729001984,1.0144454027758911,0,3.141592653589793,20
2008-12-04 19:31:39.370000134,0.7564870022470132,0,0.0,20
2008-12-04 19:31:42.806996178,0.4278913231100887,1,0.0,80
2008-12-04 19:31:48.213001859,0.44666151533601806,1,0.0,150
2008-12-04 19:31:51.385002363,0.436563226103317,0,3.141592653589793,20
2008-12-04 19:31:54.635004848,1.1055596822989173,1,3.141592653589793,80
2008-12-04 19:31:58.462996558,1.012603850569576,1,3.141592653589793,150
2008-12-04 19:32:02.447002302,0.7660408532246947,0,0.0,20
2008-12-04 19:32:06.275004077,0.5265032625757158,1,0.0,80
2008-12-04 19:32:11.321999433,0.4526724205352366,0,3.141592653589793,20
2008-12-04 19:32:14.493999929,1.2161025943350978,1,3.141592653589793,80
2008-12-04 19:32:18.524997977,0.6879457140457816,1,3.141592653589793,150
2008-12-04 19:32:22.134000730,0.696150928910356,1,0.0,150
2008-12-04 19:32:25.853000879,0.45655583846382797,1,0.0,150
2008-12-04 19:32:29.743001911,0.48683459585299715,1,0.0,150
2008-12-04 19:32:33.336997702,1.0364881985588,1,3.141592653589793,150
2008-12-04 19:32:37.618004457,0.7762180325808004,1,0.0,150
2008-12-04 19:32:41.445996167,0.4662681709160097,0,3.141592653589793,20
2008-12-04 19:32:45.226995573,0.776116417022422,0,3.141592653589793,20
2008-12-04 19:32:48.790001791,0.8128552362322807,1,3.141592653589793,80
2008-12-04 19:32:52.602000835,0.6724986800109036,0,3.141592653589793,20
2008-12-04 19:32:56.102001961,0.5365198678337038,0,3.141592653589793,20
2008-12-04 19:33:00.133000018,0.6366549639496952,1,3.141592653589793,80
2008-12-04 19:33:04.413996708,0.6166529164183885,0,0.0,20
2008-12-04 19:33:08.148999588,0.6861650478676893,1,0.0,80
2008-12-04 19:33:11.649000715,0.48662347841309384,1,0.0,150
2008-12-04 19:33:15.163998756,0.4764945436618291,1,0.0,150
2008-12-04 19:33:18.866996164,0.6461405899608508,1,0.0,150
2008-12-04 19:33:22.616995942,1.3159200073569082,1,3.141592653589793,150
2008-12-04 19:33:27.336000723,0.7759041145327501,0,3.141592653589793,20
2008-12-04 19:33:31.523002758,1.0361372673651204,1,3.141592653589793,80
2008-12-04 19:33:35.226000175,0.5964064583531581,1,3.141592653589793,150
2008-12-04 19:33:39.023002313,0.7163255244377069,1,3.141592653589793,150
2008-12-04 19:33:43.084999990,0.7367160262656398,1,3.141592653589793,150
2008-12-04 19:33:46.882002127,0.7656797406380065,0,0.0,20
2008-12-04 19:33:51.100999560,0.5263578837621026,1,0.0,80
2008-12-04 19:33:54.615997601,0.5067428880138323,0,3.141592653589793,20
2008-12-04 19:33:58.053999470,0.9658565149875358,1,3.141592653589793,80
2008-12-04 19:34:01.741004212,0.6566941108903848,1,3.141592653589793,150
2008-12-04 19:34:05.396999269,1.1397041910677217,1,3.141592653589793,150
2008-12-04 19:34:09.631999433,0.696045285789296,0,0.0,20
2008-12-04 19:34:13.631002083,0.7164826221996918,0,0.0,20
2008-12-04 19:34:20.052995007,0.5564620193326846,1,0.0,80
2008-12-04 19:34:31.489997954,0.43679483770392835,0,3.141592653589793,20
2008-12-04 19:34:35.022004544,0.6766726979985833,1,0.0,80
2008-12-04 19:34:45.849002747,1.5218093428993598,1,3.141592653589793,150
2008-12-04 19:34:50.443003179,0.9263136667432263,1,3.141592653589793,150
2008-12-04 19:34:54.412001970,0.8862407729611732,0,3.141592653589793,20
2008-12-04 19:34:58.286996040,0.9920778101077303,0,3.141592653589793,20
2008-12-04 19:35:02.271001784,0.8871908070868813,1,3.141592653589793,80
2008-12-04 19:35:06.458003819,1.3967476355610415,1,3.141592653589793,150
2008-12-04 19:35:11.442004140,0.9960655286558904,1,0.0,150
2008-12-04 19:35:15.613999221,0.5165924204047769,1,0.0,150
2008-12-04 19:35:19.442000987,0.4665339718339965,1,0.0,150
2008-12-04 19:35:23.144998404,0.5966943621169776,1,0.0,150
2008-12-04 19:35:26.863998544,1.315782638732344,1,3.141592653589793,150
2008-12-04 19:35:31.426003579,1.3759982187184505,1,3.141592653589793,150
2008-12-04 19:35:36.097995935,0.8658887092606165,0,0.0,20
2008-12-04 19:35:40.769998356,0.6366206058301032,1,0.0,80
2008-12-04 19:35:44.723004472,0.5568298369762488,1,0.0,150
2008-12-04 19:35:48.504003878,1.5656654004123993,1,3.141592653589793,150
2008-12-04 19:35:53.315997498,0.776213082484901,1,0.0,150
2008-12-04 19:35:57.831995932,0.71613884618273,0,3.141592653589793,20
2008-12-04 19:36:01.754002419,0.8761454987688921,1,3.141592653589793,80
2008-12-04 19:36:05.785000476,0.7362855824758299,1,0.0,150
2008-12-04 19:36:09.768996164,0.6962343790801242,1,0.0,150
2008-12-04 19:36:13.815996943,1.3456851482624188,1,3.141592653589793,150
2008-12-04 19:36:18.425004330,1.0461092694313265,1,3.141592653589793,150
2008-12-04 19:36:22.722003760,0.7358360508806072,1,0.0,150
2008-12-04 19:36:26.753001808,0.5965519383898936,1,0.0,150
2008-12-04 19:36:30.596996249,0.5764721107552759,0,3.141592653589793,20
2008-12-04 19:36:34.362002980,0.9362584657501429,1,3.141592653589793,80
2008-12-04 19:36:38.455996063,0.8365099714137614,1,0.0,150
2008-12-04 19:36:42.659000830,0.632962949341163,1,0.0,150
2008-12-04 19:36:46.534004956,0.5464061095844954,1,0.0,150
2008-12-04 19:36:50.534003376,0.5963806766085327,1,0.0,150
2008-12-04 19:36:54.455004037,0.5996842557215132,0,3.141592653589793,20
2008-12-04 19:36:58.205003814,0.6767339778598398,1,0.0,80
2008-12-04 19:37:02.127000244,1.275946501584258,1,3.141592653589793,150
2008-12-04 19:37:08.064002838,0.9963636963511817,0,0.0,20
2008-12-04 19:37:12.408004629,0.7166355123627,1,0.0,80
2008-12-04 19:37:16.485994980,0.6873479498317465,1,0.0,150
2008-12-04 19:37:20.610997749,1.115718737593852,1,3.141592653589793,150
2008-12-04 19:37:25.033001528,1.1958321882993914,1,3.141592653589793,150
2008-12-04 19:37:30.079996884,0.8359562105033547,1,3.141592653589793,150
2008-12-04 19:37:34.501004886,0.7961776255979203,1,0.0,150
2008-12-04 19:37:38.875996248,0.6857484231004491,1,0.0,150
2008-12-04 19:37:42.953996657,1.6655113889137283,1,3.141592653589793,150
2008-12-04 19:37:48.032001707,0.7258990069967695,1,0.0,150
2008-12-04 19:37:52.032000126,0.6163956394302659,1,0.0,150
2008-12-04 19:37:56.031998545,0.6589509641635232,1,0.0,150
2008-12-04 19:38:00.047999696,0.6965353443520144,1,0.0,150
2008-12-04 19:38:04.094004707,1.555775101063773,1,3.141592653589793,150
2008-12-04 19:38:09.031998436,0.8861731367651373,0,0.0,20
2008-12-04 19:38:13.452996390,0.7265234641963616,1,0.0,80
2008-12-04 19:38:17.390995543,0.5768858817755245,1,0.0,150
2008-12-04 19:38:21.280996576,0.5566153482650407,1,0.0,150
2008-12-04 19:38:25.108998342,0.6063372509088367,0,3.141592653589793,20
2008-12-04 19:38:29.155999122,0.46665277768624946,0,3.141592653589793,20
2008-12-04 19:38:34.577997478,0.8598082291428,1,3.141592653589793,80
2008-12-04 19:38:38.686997515,0.6764339313376695,0,0.0,20
2008-12-04 19:38:42.640003639,0.8461737930774689,1,0.0,80
2008-12-04 19:38:46.842998340,1.132854366209358,1,3.141592653589793,150
2008-12-04 19:38:51.265002120,0.8408766678185202,1,0.0,150
2008-12-04 19:38:56.202000080,0.4767115861759521,1,0.0,150
2008-12-04 19:39:00.061997253,0.536805214069318,0,3.141592653589793,20
2008-12-04 19:39:04.015003368,0.5976110619376414,1,0.0,80
2008-12-04 19:39:07.951996696,1.0572541981819086,1,3.141592653589793,150
2008-12-04 19:39:12.326998115,1.1870334393461235,1,3.141592653589793,150
2008-12-04 19:39:16.999000536,0.757022327859886,1,0.0,150
2008-12-04 19:39:21.326999587,0.6366830706829205,1,0.0,150
2008-12-04 19:39:25.483001993,0.6376158657949418,1,0.0,150
2008-12-04 19:39:29.530002772,0.7199345013359562,1,0.0,150
2008-12-04 19:39:33.794996739,0.717508370114956,1,0.0,150
2008-12-04 19:39:37.903996776,0.657187094562687,1,0.0,150
2008-12-04 19:39:44.903999047,0.553862503846176,1,0.0,150
2008-12-04 19:39:48.872997838,0.6170852914801799,1,0.0,150
2008-12-04 19:39:52.998000606,0.5973267807275988,1,0.0,150
2008-12-04 19:39:57.012995931,0.5386395999230444,1,0.0,150
2008-12-04 19:40:01.263003049,1.3569381014676765,1,3.141592653589793,150
2008-12-04 19:40:06.231996416,1.4169927661423571,0,0.0,20
2008-12-04 19:40:12.090997021,1.2068913155817427,1,3.141592653589793,80
2008-12-04 19:40:16.715997082,1.5468273395090364,0,3.141592653589793,20
2008-12-04 19:40:21.810004864,0.816959158051759,1,3.141592653589793,80
2008-12-04 19:40:26.169003543,0.9372454417753033,1,0.0,150
2008-12-04 19:40:30.794003604,0.6573712902609259,1,0.0,150
2008-12-04 19:40:34.996998313,0.550167185429018,1,0.0,150
2008-12-04 19:40:38.965001327,0.5874487178516574,1,0.0,150
2008-12-04 19:40:43.028004838,0.6975342793739401,1,0.0,150
2008-12-04 19:40:47.245996444,0.6875333643401973,1,0.0,150
2008-12-04 19:40:51.511996237,0.6175232616951689,1,0.0,150
2008-12-04 19:40:55.871004982,0.7072875212761573,1,0.0,150
2008-12-04 19:41:00.121002051,0.8172608545864932,1,0.0,150
2008-12-04 19:41:04.449001102,0.9771533702150919,1,0.0,150
2008-12-04 19:41:08.995999174,1.0466891983523965,1,3.141592653589793,150
2008-12-04 19:41:13.573996874,0.8273249544436112,1,0.0,150
2008-12-04 19:41:18.229996564,0.5768472898053005,1,0.0,150
2008-12-04 19:41:22.402001693,0.8673074978869408,1,0.0,150
2008-12-04 19:41:27.151996047,0.7532370041590184,1,0.0,150
2008-12-04 19:41:31.495002060,0.9335477945860475,1,3.141592653589793,150
2008-12-04 19:41:36.167004481,1.1470547847566195,1,0.0,150
2008-12-04 19:41:43.995004667,0.5972376416902989,1,0.0,150
2008-12-04 19:41:48.400995658,1.2833734052837826,1,3.141592653589793,150
2008-12-04 19:41:53.448001071,1.2070546346949413,1,3.141592653589793,150
2008-12-04 19:41:58.634997682,0.9372496006544679,1,3.141592653589793,150
2008-12-04 19:42:03.884999376,0.7273894217796624,1,0.0,150
2008-12-04 19:42:08.462997077,0.5775357831735164,1,0.0,150
2008-12-04 19:42:12.854001219,1.3569578005117364,1,3.141592653589793,150
2008-12-04 19:42:18.071997459,1.0420428144861944,1,3.141592653589793,150
2008-12-04 19:42:23.103000149,0.9671624303446151,1,3.141592653589793,150
2008-12-04 19:42:27.946999224,0.837882345484104,1,0.0,150
2008-12-04 19:42:37.727996258,1.257271635986399,1,3.141592653589793,150
2008-12-04 19:42:42.993004916,0.9237463605822995,0,0.0,20
2008-12-04 19:42:47.790001630,0.9577676497283392,0,0.0,20
2008-12-04 19:43:16.727000180,0.7771179132978432,0,0.0,20
2008-12-04 19:43:29.351997079,0.39910648309160024,1,0.0,80
2008-12-04 19:43:34.257995411,1.2070381194353104,1,3.141592653589793,150
2008-12-04 19:43:39.476001708,0.7374549392261542,1,0.0,150
2008-12-04 19:43:44.179003758,1.016445807821583,1,3.141592653589793,150
2008-12-04 19:43:49.256998743,0.6975068663596176,1,0.0,150
2008-12-04 19:43:53.912998441,0.8531607578042895,0,3.141592653589793,20
2008-12-04 19:43:58.585000854,1.1372885975288227,0,0.0,20
2008-12-04 19:44:03.726000931,0.45744796411599964,1,0.0,80
2008-12-04 19:44:10.693997738,0.5773923581000417,1,0.0,150
2008-12-04 19:44:15.349997428,1.5868900368222967,1,3.141592653589793,150
2008-12-04 19:44:20.897000134,0.7575884452671744,1,0.0,150
2008-12-04 19:44:25.802998465,0.46007385750999674,1,0.0,150
2008-12-04 19:44:33.036996647,0.6076972384471446,1,0.0,150
2008-12-04 19:44:37.911995350,0.40754557080799714,1,0.0,150
2008-12-04 19:44:42.740001749,0.5174628855893388,0,3.141592653589793,20
2008-12-04 19:44:47.286999821,0.92788104043575,1,3.141592653589793,80
2008-12-04 19:45:49.145002666,0.4774217436206527,0,3.141592653589793,20
2008-12-04 19:45:54.957000911,0.636828014452476,0,3.141592653589793,20
2008-12-04 19:46:08.301004173,0.9179247249267064,1,3.141592653589793,80
2008-12-04 19:46:39.362000448,0.9773201618809253,0,3.141592653589793,20
2008-12-04 19:46:44.439995441,0.7777980814571492,1,0.0,80
2008-12-04 19:47:00.049003509,1.277589499077294,1,3.141592653589793,150
2008-12-04 19:47:24.313999637,1.1382719922694378,1,3.141592653589793,80
2008-12-04 19:52:44.652002606,0.8880925928824581,0,0.0,20
2008-12-04 19:52:49.527001309,1.1174915923620574,1,3.141592653589793,80
2008-12-04 19:52:54.635995922,1.033559337258339,1,0.0,150
2008-12-04 19:52:59.745000601,0.537574622547254,1,0.0,150
2008-12-04 19:53:04.807998689,1.486785668763332,1,3.141592653589793,150
2008-12-04 19:53:10.605000036,0.8836793281370774,1,3.141592653589793,150
2008-12-04 19:53:15.619999986,0.777037714375183,0,0.0,20
2008-12-04 19:53:20.620003047,0.9569345276104286,1,0.0,80
2008-12-04 19:53:25.823002381,1.2370519384276122,1,3.141592653589793,150
2008-12-04 19:53:31.416997390,0.8936400536913425,1,3.141592653589793,150
2008-12-04 19:53:36.495002431,0.7973276394768618,1,0.0,150
2008-12-04 19:53:42.276001047,0.8970737037598155,1,0.0,150
2008-12-04 19:53:47.431998029,1.4867704659700394,1,3.141592653589793,150
2008-12-04 19:53:53.119001981,0.9372248501749709,1,3.141592653589793,150
2008-12-04 19:53:58.415995988,1.0172188275610097,1,3.141592653589793,150
2008-12-04 19:54:03.743999671,1.3070012187818065,1,3.141592653589793,150
2008-12-04 19:54:09.322002005,0.7970119065139443,1,0.0,150
2008-12-04 19:54:14.399996999,1.037036030611489,1,0.0,150
2008-12-04 19:54:19.728000682,0.7372207138687372,1,0.0,150
2008-12-04 19:54:24.728003743,1.730239201686345,1,3.141592653589793,150
2008-12-04 19:54:30.680999012,0.9172709422418848,0,0.0,20
2008-12-04 19:54:36.024995370,1.276744301780127,0,3.141592653589793,20
2008-12-04 19:54:41.431001051,1.0173517148941755,1,3.141592653589793,80
2008-12-04 19:54:47.321001293,1.177085208997596,1,3.141592653589793,150
2008-12-04 19:54:52.899003627,1.1767919650883414,1,0.0,150
2008-12-04 19:54:58.492998627,1.696850867359899,1,3.141592653589793,150
2008-12-04 19:55:04.679999872,0.9334555091918446,1,3.141592653589793,150
2008-12-04 19:55:09.883994983,0.9376673541846685,1,0.0,150
2008-12-04 19:55:15.164996306,0.6072754461201839,0,3.141592653589793,20
2008-12-04 19:55:20.179996265,1.2932628871058114,1,3.141592653589793,80
2008-12-04 19:55:25.710996239,0.8773421484511346,1,0.0,150
2008-12-04 19:55:30.946001036,0.7773398646968417,1,0.0,150
2008-12-04 19:55:36.258001996,0.6548984557157382,1,0.0,150
2008-12-04 19:55:41.351999712,0.6174611643073149,0,3.141592653589793,20
2008-12-04 19:55:46.319997311,1.1076345261535607,1,3.141592653589793,80
2008-12-04 19:55:51.883002739,0.9772531593916938,1,0.0,150
2008-12-04 19:55:57.600996271,1.603090770309791,1,3.141592653589793,150
2008-12-04 19:56:03.820002970,0.7973810554249212,1,0.0,150
