estimator,"a,a","a,t0","a,v","a,z","t0,a","t0,t0","t0,v","t0,z","v,a","v,t0","v,v","v,z","z,a","z,t0","z,v","z,z"
misspecification-robust,0.01355280590197077,-0.5800406791636562,0.3773700448528158,-0.057454880280015205,-0.5800406791636576,0.003431618879236211,-0.4603353975209926,0.602566761487104,0.377370044852816,-0.4603353975209921,0.09739448187451134,-0.6407333796686633,-0.057454880280016926,0.6025667614871048,-0.640733379668664,0.030785094205091446
autocorrelation-robust,0.012614792728916075,-0.5648305934184175,0.3199608189243284,-0.1296558214502218,-0.5648305934184186,0.0033612639232059897,-0.4297970788637016,0.6524716382489554,0.31996081892432876,-0.4297970788637014,0.09360386990486709,-0.6693260832109811,-0.12965582145022345,0.6524716382489563,-0.6693260832109816,0.030627610752232595
sample-hessian,0.014897035457014022,-0.594448394397556,0.3612653313720425,-0.01655256214702354,-0.5944483943975555,0.0037593793454614496,-0.4500409180536741,0.5783474317940612,0.3612653313720422,-0.45004091805367397,0.09412396167095986,-0.6235376427567224,-0.016552562147023102,0.578347431794061,-0.6235376427567223,0.030528477388115406
outer-product,0.01573524764450123,-0.6828151427498381,0.31067170233887437,0.11358107161623845,-0.6828151427498377,0.0034537031841901677,-0.28971027223580864,0.268019503292073,0.31067170233887414,-0.28971027223580853,0.08963497932619438,-0.5626048370060828,0.11358107161623877,0.26801950329207286,-0.5626048370060828,0.02492340767823589
misspecification-robust,0.014270404755083323,-0.5216603773200018,0.408795740348402,-0.1264110497083117,-0.5216603773200008,0.004414672997665615,-0.6015025216823768,0.7841397628503697,0.4087957403484014,-0.6015025216823768,0.10208383818521191,-0.6982756486016957,-0.12641104970831077,0.7841397628503693,-0.6982756486016952,0.038780357192853276
autocorrelation-robust,0.013661883392108064,-0.5876412305877574,0.43117195237516887,-0.21317190631508173,-0.5876412305877567,0.004536488994339136,-0.6435866260824783,0.8044562593946715,0.4311719523751682,-0.6435866260824781,0.10607193944127108,-0.7353100969427412,-0.21317190631508068,0.804456259394671,-0.7353100969427409,0.040380768165109854
sample-hessian,0.013043906301540332,-0.5638705826193264,0.33598977804824476,-0.026389446502437474,-0.5638705826193268,0.0033014723142333305,-0.43606286966327656,0.5884190521136696,0.3359897780482447,-0.4360628696632763,0.09347345798172771,-0.6292046147789575,-0.026389446502437543,0.5884190521136694,-0.6292046147789576,0.029845853099783867
outer-product,0.012636331247898388,-0.5212297285251819,0.34733402929400187,-0.03742094837102021,-0.5212297285251819,0.003151260527882329,-0.49007434923495213,0.6474592907939064,0.34733402929400176,-0.490074349234952,0.09735636221853525,-0.6585818959639629,-0.03742094837101994,0.6474592907939062,-0.6585818959639628,0.03192523188122022
misspecification-robust,0.013538480784949597,-0.6074908448722,0.32537966819654596,-0.018477455409212504,-0.6074908448722006,0.003505750185078558,-0.3865935853383992,0.5321852563429066,0.32537966819654607,-0.38659358533839844,0.08993670159682442,-0.5986516876806062,-0.018477455409212928,0.532185256342906,-0.5986516876806061,0.0279144981166779
autocorrelation-robust,0.012865345942378701,-0.5827543076582679,0.312176514956486,-0.07780163666857629,-0.5827543076582685,0.003526089650151746,-0.373175528368356,0.560207604889066,0.31217651495648596,-0.373175528368355,0.09046962809964547,-0.5970582883105775,-0.07780163666857692,0.5602076048890655,-0.5970582883105781,0.02665328906512508
sample-hessian,0.015149972906664791,-0.5827683683831762,0.3792643912372088,-0.05263185769010773,-0.5827683683831759,0.004011282526208285,-0.49635291442572294,0.6360336284709233,0.3792643912372084,-0.49635291442572244,0.09632286253566846,-0.6500693964631322,-0.05263185769010733,0.6360336284709226,-0.6500693964631323,0.03259183458962895
outer-product,0.015391202223916661,-0.5634957298663,0.3777241387254473,-0.10093321389521766,-0.5634957298663005,0.004767971435336199,-0.5635532558150516,0.7303066638047062,0.37772413872544736,-0.5635532558150516,0.10210481700859633,-0.6958941467783634,-0.10093321389521771,0.7303066638047062,-0.6958941467783634,0.038207957226534535
misspecification-robust,0.014963314350387344,-0.6128631272588286,0.38839344354608557,-0.015168216106738736,-0.6128631272588283,0.0034149701224455782,-0.43803253019873933,0.5221459867250806,0.38839344354608485,-0.43803253019873806,0.09227934132337239,-0.611011143800476,-0.015168216106737855,0.5221459867250787,-0.6110111438004763,0.028248455084776063
autocorrelation-robust,0.014218955732912547,-0.5798751324061789,0.33511418513766006,0.0833712350163156,-0.5798751324061778,0.003155457991244388,-0.28053080463366575,0.40174043416373584,0.3351141851376592,-0.2805308046336647,0.08749366561044983,-0.5362143810836999,0.08337123501631655,0.4017404341637344,-0.5362143810836999,0.02604123089085629
sample-hessian,0.01584653940948575,-0.6103114937812905,0.4104039135672637,-0.0918546629026048,-0.6103114937812901,0.004261618291203908,-0.5270729495643363,0.6593182813256256,0.4104039135672641,-0.5270729495643365,0.10009201589923,-0.6622400219941581,-0.09185466290260502,0.6593182813256256,-0.6622400219941584,0.033839876131352455
outer-product,0.016282354029236723,-0.6084999873204204,0.4064603721719262,-0.1489189552980345,-0.6084999873204208,0.0053877964313878614,-0.5624100081478439,0.7333825589478168,0.40646037217192665,-0.5624100081478441,0.10618025994389346,-0.6982654599043775,-0.14891895529803506,0.7333825589478172,-0.6982654599043775,0.03892066630560577
misspecification-robust,0.01563101624514944,-0.6402053990986759,0.4313806042048167,-0.06881599787633542,-0.6402053990986756,0.0034425600840801147,-0.5162094081937957,0.5894792131190659,0.43138060420481744,-0.5162094081937957,0.09593965104718824,-0.6357717048268906,-0.0688159978763365,0.5894792131190669,-0.6357717048268917,0.03031854312560775
autocorrelation-robust,0.01600894700730631,-0.5984439865835347,0.3852957415252999,0.0407054940993086,-0.5984439865835347,0.0032556016302980858,-0.5532087848875257,0.5569691685175977,0.3852957415253006,-0.5532087848875255,0.09641411286967584,-0.6551722117310046,0.04070549409930798,0.5569691685175973,-0.6551722117310051,0.031140956343850838
sample-hessian,0.014989709205181303,-0.5868360325256462,0.36831828769035035,-0.04124247830789834,-0.5868360325256463,0.003851366933722218,-0.49882719468412956,0.6351509472391519,0.3683182876903506,-0.4988271946841297,0.09774148335651975,-0.64469867907985,-0.04124247830789851,0.635150947239152,-0.64469867907985,0.03218628861474808
outer-product,0.015764235017329105,-0.6801166619526888,0.43095219829799253,-0.13233628147849116,-0.6801166619526886,0.00445399773201542,-0.4745120539891719,0.5890925603697931,0.4309521982979926,-0.474512053989172,0.09870408025232755,-0.6371136635563899,-0.13233628147849139,0.5890925603697932,-0.6371136635563899,0.029588236760968865
misspecification-robust,0.014593598473230957,-0.4847800272360906,0.30179948422590186,0.03753659080076396,-0.48478002723609065,0.0034598302561727693,-0.5383814275706733,0.6995182806489632,0.30179948422590197,-0.5383814275706733,0.09760551934344303,-0.6605306140819054,0.037536590800763596,0.6995182806489634,-0.6605306140819054,0.03524445749022069
autocorrelation-robust,0.01445292457023214,-0.46059276530297416,0.33161334902430034,0.04908808974336861,-0.46059276530297444,0.0034203825565528416,-0.5842423699681332,0.6965574517794578,0.3316133490243008,-0.5842423699681337,0.10539077392646523,-0.6773077887935366,0.04908808974336809,0.6965574517794585,-0.6773077887935367,0.035113125268084355
sample-hessian,0.01339617632887546,-0.6197403904207127,0.36269366838774875,-0.0551214055002873,-0.6197403904207125,0.003448666437361829,-0.39697133642370447,0.5303185374669356,0.36269366838774864,-0.39697133642370497,0.09295001540642867,-0.6173192527018839,-0.055121405500287005,0.5303185374669356,-0.6173192527018831,0.02875239194835011
outer-product,0.013794175439357317,-0.6660427600165448,0.37963271029791773,-0.0640531858464166,-0.6660427600165448,0.0034330342798176454,-0.3698360553271069,0.4611765083144399,0.37963271029791784,-0.369836055327107,0.08941317560595018,-0.5933505512787636,-0.06405318584641685,0.46117650831444007,-0.5933505512787638,0.026452671523919873
misspecification-robust,0.013019601069611869,-0.568541903560148,0.3448786339325087,-0.044397834225903036,-0.5685419035601476,0.003495866448390034,-0.4284198149700826,0.5965583406128676,0.3448786339325082,-0.42841981497008363,0.09690284006138712,-0.6414026004348827,-0.044397834225902044,0.5965583406128674,-0.6414026004348812,0.031322635711132134
autocorrelation-robust,0.013199574600000735,-0.49000476623683115,0.267701831216475,0.03418791487137842,-0.49000476623683087,0.0036954796348243647,-0.42072845771215023,0.6358220401533385,0.26770183121647456,-0.4207284577121513,0.10250862667040322,-0.6595561715894112,0.034187914871378886,0.6358220401533387,-0.6595561715894099,0.034473047773626656
sample-hessian,0.014056349578606386,-0.5302323689978106,0.3206269723837997,0.03901882006014855,-0.5302323689978098,0.00334500050182006,-0.45292447865585483,0.5936934083730963,0.3206269723837994,-0.45292447865585495,0.09540718334305236,-0.6262323497503269,0.03901882006014942,0.5936934083730958,-0.6262323497503265,0.030915113440142764
outer-product,0.01413392738600408,-0.546281975122282,0.33030288574845346,0.06069492203906976,-0.5462819751222819,0.0029984128631490234,-0.43934442355347253,0.5472521386693585,0.3303028857484535,-0.4393444235534727,0.09268383040342726,-0.6050565012655427,0.06069492203906977,0.5472521386693586,-0.6050565012655426,0.029297314315902795
misspecification-robust,0.014008484850535977,-0.5215100113091162,0.3146301161469468,0.010533244935777761,-0.5215100113091148,0.003748179543864352,-0.4715883696229273,0.6396716648381269,0.3146301161469461,-0.4715883696229273,0.09853252191328885,-0.648471672438647,0.010533244935779418,0.6396716648381258,-0.6484716724386461,0.0328385620380021
autocorrelation-robust,0.014929504980891224,-0.5472259751486371,0.28511708323937723,0.06654900010188133,-0.5472259751486356,0.0037162035686863766,-0.4905973302354881,0.6133493908993305,0.2851170832393765,-0.49059733023548835,0.09436544691651785,-0.6370205087439974,0.06654900010188314,0.6133493908993297,-0.6370205087439965,0.03269365281333164
sample-hessian,0.015634337439426153,-0.588929976991905,0.39367409564581274,-0.05525301862922853,-0.5889299769919047,0.0040674026115738,-0.5078661796667616,0.6392326771420107,0.3936740956458126,-0.5078661796667615,0.0993583274885817,-0.6544055275059704,-0.05525301862922836,0.6392326771420106,-0.6544055275059704,0.03342962729204826
outer-product,0.015581209132439114,-0.5323266645235328,0.34069569476339245,-0.011054813901987114,-0.5323266645235329,0.004388690667020127,-0.5233787650137603,0.6868169129621555,0.34069569476339223,-0.5233787650137602,0.10180640316243535,-0.6679802466953457,-0.011054813901986947,0.6868169129621555,-0.6679802466953457,0.03718594524207468
misspecification-robust,0.015707912713242872,-0.6414421071495666,0.4431074948760835,-0.10241356939500502,-0.6414421071495661,0.003801097401365825,-0.4992214611923533,0.5906297927540342,0.4431074948760832,-0.4992214611923529,0.09756234644410963,-0.6465111097337694,-0.10241356939500433,0.5906297927540336,-0.6465111097337695,0.030266301740416904
autocorrelation-robust,0.015646040964078865,-0.672618580576532,0.5196255646051996,-0.2617405701296936,-0.672618580576532,0.003958228203879949,-0.5413377043960315,0.6780340321246865,0.5196255646051995,-0.5413377043960312,0.10641584424732446,-0.6966302358519597,-0.2617405701296936,0.6780340321246864,-0.69663023585196,0.03271732478371697
sample-hessian,0.01351451999011062,-0.5885373822125918,0.35369442225116116,-0.05966437942354071,-0.5885373822125913,0.0035868217259063533,-0.4523420674893337,0.6048165844933387,0.3536944222511612,-0.4523420674893341,0.0928550158615474,-0.6351482953137599,-0.0596643794235408,0.6048165844933391,-0.6351482953137598,0.03019653721529974
outer-product,0.013565245395027906,-0.5961960409336772,0.37592776322868393,-0.10513279330360045,-0.5961960409336773,0.003836768167046235,-0.4810531416965179,0.637573389710531,0.37592776322868393,-0.48105314169651775,0.0963622201787592,-0.6607461858606936,-0.10513279330360037,0.6375733897105309,-0.6607461858606936,0.03136589832332624
misspecification-robust,0.013486495188100312,-0.5833115300883545,0.3329317993820605,-0.01585425720182703,-0.5833115300883538,0.0033568956716779007,-0.4232109510070965,0.5705712119936583,0.33293179938206047,-0.4232109510070972,0.08959112478660558,-0.6087797157554262,-0.015854257201827607,0.5705712119936595,-0.6087797157554266,0.029146896391264433
autocorrelation-robust,0.013657922167154037,-0.6288209058563345,0.3361814240590538,-0.016593232807180038,-0.6288209058563344,0.003430847876543777,-0.4456420888078866,0.5326161470593584,0.33618142405905405,-0.44564208880788686,0.08600432270892613,-0.6086638647625752,-0.01659323280718033,0.5326161470593587,-0.608663864762575,0.02909752332901382
sample-hessian,0.01384351833482974,-0.6073999041069075,0.3797201652813602,-0.07451123853649812,-0.6073999041069076,0.003613437778463087,-0.4504495558457924,0.5938653414274587,0.3797201652813605,-0.45044955584579244,0.09580982516242506,-0.6360652770531611,-0.0745112385364981,0.5938653414274587,-0.6360652770531612,0.030538671954988283
outer-product,0.01363756318791827,-0.5985224718602167,0.4314036325685035,-0.1358829259336442,-0.5985224718602167,0.0037619997451807663,-0.508689720972353,0.6622853109235259,0.43140363256850367,-0.508689720972353,0.09891182103278551,-0.659719771981878,-0.1358829259336444,0.662285310923526,-0.6597197719818781,0.03251705588100376
misspecification-robust,0.014099185934438261,-0.6202107517140925,0.32665035388334734,-0.011266925292484265,-0.6202107517140923,0.0034918358577345305,-0.3881782816079597,0.5156704139573774,0.3266503538833476,-0.3881782816079597,0.09309470240440275,-0.6131394693816307,-0.011266925292483916,0.5156704139573771,-0.613139469381631,0.028759850240616457
autocorrelation-robust,0.014172530659006246,-0.6160225137861309,0.28158436348851223,-0.04672646914193872,-0.6160225137861315,0.003456812687112313,-0.3564392773598811,0.5012295014373019,0.2815843634885129,-0.3564392773598812,0.09381876789766407,-0.6498605093954011,-0.04672646914193858,0.5012295014373016,-0.6498605093954012,0.02932627978783547
sample-hessian,0.014863265058392977,-0.5788115862797764,0.3664272488030318,-0.03489646661269895,-0.5788115862797764,0.0038067604199431343,-0.49233308521383495,0.6307979198681769,0.3664272488030317,-0.49233308521383484,0.09711127481015529,-0.6427895468292539,-0.03489646661269904,0.630797919868177,-0.6427895468292542,0.03205549155032989
outer-product,0.015348556344051517,-0.6210890842137562,0.39883882054358927,-0.11071246765201107,-0.6210890842137561,0.004320456738115813,-0.5147885733406387,0.6562985880349814,0.39883882054358943,-0.5147885733406387,0.10057182170589415,-0.6671944730633367,-0.11071246765201126,0.6562985880349815,-0.6671944730633367,0.032914444611181905
misspecification-robust,0.01450154496046433,-0.5391726704708198,0.3383416581306172,0.0327013780842543,-0.5391726704708198,0.003365356791913797,-0.47399214734719863,0.610830328316383,0.3383416581306169,-0.47399214734719797,0.094074768683767,-0.619918497371599,0.03270137808425439,0.6108303283163824,-0.6199184973715997,0.03143885030029414
autocorrelation-robust,0.01511512080850173,-0.6293023638316347,0.29683031603201776,0.051612893607606146,-0.6293023638316347,0.003451079161792784,-0.49272502372713567,0.5490463130161405,0.2968303160320176,-0.492725023727135,0.09376414320404575,-0.6653905847441728,0.05161289360760598,0.54904631301614,-0.6653905847441732,0.03119784228226783
sample-hessian,0.014103038676680958,-0.5778692381534292,0.351612099634102,-0.03696986265457149,-0.5778692381534304,0.003642259187046265,-0.47382857894493535,0.6200355341482523,0.3516120996341023,-0.47382857894493496,0.09509886809345802,-0.637919073472811,-0.036969862654572354,0.6200355341482526,-0.6379190734728113,0.031059225390156653
outer-product,0.014323505627851266,-0.6389377690941476,0.44788226534690984,-0.1433444758359232,-0.6389377690941478,0.004015195019394578,-0.4938583463556494,0.6253574693507643,0.44788226534690984,-0.4938583463556492,0.09496009654513922,-0.6347442643329204,-0.1433444758359234,0.6253574693507644,-0.6347442643329204,0.029696579571557757
misspecification-robust,0.014054145208872559,-0.5109822818305256,0.24859197650024903,0.06591787811802312,-0.5109822818305283,0.003332088480988836,-0.4592274243560087,0.6234227283895416,0.2485919765002496,-0.45922742435600794,0.09594311565658463,-0.6469551463478388,0.06591787811802127,0.6234227283895426,-0.6469551463478397,0.032719015892494485
autocorrelation-robust,0.013610121891459562,-0.5267376263039337,0.2710837487767715,0.052899748808527464,-0.5267376263039361,0.003289011491166844,-0.42512620600436596,0.6086617817641435,0.27108374877677194,-0.42512620600436524,0.0955737677735916,-0.6016423201854568,0.05289974880852586,0.6086617817641446,-0.6016423201854576,0.029980699402100637
sample-hessian,0.01423559456076888,-0.5801182311479708,0.3685088581723758,-0.03356549572641264,-0.580118231147971,0.0035772302019866516,-0.4618656007854016,0.60134329156209,0.36850885817237583,-0.46186560078540184,0.09697939446630666,-0.6347734109341744,-0.03356549572641261,0.6013432915620903,-0.6347734109341743,0.031215532403264273
outer-product,0.013843838765871527,-0.5341414422567226,0.377192425649085,-0.046314419176457,-0.5341414422567227,0.0034813275805531197,-0.5218109871690533,0.6700827665440157,0.37719242564908534,-0.521810987169053,0.10102342420331978,-0.6672260780882445,-0.046314419176457136,0.6700827665440157,-0.6672260780882447,0.033970596712744335
misspecification-robust,0.014717919114979605,-0.6262314500587861,0.35950159232641127,-0.022378163870373082,-0.6262314500587863,0.003736440110266646,-0.40545675533790754,0.5322324840501192,0.35950159232641143,-0.4054567553379081,0.09341233857173181,-0.601404837090383,-0.02237816387037302,0.5322324840501197,-0.6014048370903828,0.028687277400069128
autocorrelation-robust,0.014935010244794813,-0.6721490681024643,0.24773524511755915,0.07196844466859545,-0.672149068102465,0.0037315407080519987,-0.3395199180620546,0.45892029568297776,0.24773524511755934,-0.33951991806205495,0.0847875165509655,-0.5522918749771931,0.07196844466859544,0.4589202956829781,-0.5522918749771927,0.028435875378530966
sample-hessian,0.014142341295148965,-0.6267519799300268,0.39417924283243766,-0.10567704511558024,-0.626751979930027,0.003784498711268077,-0.4697832679141558,0.6130469412817984,0.3941792428324378,-0.4697832679141557,0.09646464792470408,-0.6437995800945945,-0.10567704511558049,0.6130469412817984,-0.6437995800945947,0.030909959280708065
outer-product,0.014407465768160274,-0.6517853295641655,0.3902205750440841,-0.1275466539032236,-0.6517853295641655,0.004197218872348939,-0.45065602079460515,0.5955533171492395,0.39022057504408403,-0.45065602079460504,0.10215755762410987,-0.6622645793438965,-0.1275466539032236,0.5955533171492395,-0.6622645793438965,0.03107839623621298
misspecification-robust,0.013990786163618393,-0.6080947053475669,0.4006489009200869,-0.09130958804827183,-0.6080947053475668,0.003451092021814811,-0.49180034140073026,0.6361622072993586,0.40064890092008726,-0.49180034140073026,0.09125037008998713,-0.6275075417531087,-0.09130958804827248,0.6361622072993588,-0.6275075417531093,0.03089289445216238
autocorrelation-robust,0.013308791495805099,-0.5633592930633676,0.3383998025805962,-0.04823728831467085,-0.563359293063368,0.003249347545534294,-0.4599651627771157,0.6222903102698766,0.3383998025805964,-0.45996516277711547,0.08492860385136486,-0.6196598742316782,-0.04823728831467148,0.6222903102698767,-0.6196598742316787,0.02868642802113779
sample-hessian,0.013321385629184666,-0.5778426133894247,0.3389466704695805,-0.03731609848053186,-0.5778426133894239,0.003415429384916206,-0.4545460130273087,0.6069211431578418,0.3389466704695799,-0.45454601302730885,0.09411324573414269,-0.6304564774325135,-0.03731609848053081,0.6069211431578414,-0.6304564774325131,0.03000633526288567
outer-product,0.013585909876149336,-0.6492274335339359,0.4458623042718453,-0.18460654319776734,-0.6492274335339355,0.0038505878615035525,-0.5050572859571137,0.6353131260610836,0.4458623042718451,-0.5050572859571139,0.09986593545706239,-0.6665448553299633,-0.1846065431977671,0.6353131260610836,-0.6665448553299632,0.029830385106978885
misspecification-robust,0.013289751341736355,-0.5020113204891808,0.22622484471806312,0.10431015251745424,-0.5020113204891791,0.003048935052392624,-0.4025158037477954,0.5856010983652082,0.22622484471806167,-0.4025158037477954,0.08926090520363635,-0.6001732957739876,0.10431015251745657,0.5856010983652069,-0.6001732957739866,0.030578597719449055
autocorrelation-robust,0.012678786967983942,-0.5051484871496766,0.20943425935681254,0.1150241506432238,-0.505148487149675,0.0028266968251140392,-0.36383626700720334,0.5424416988989911,0.2094342593568112,-0.3638362670072036,0.09213673751534296,-0.608721514191376,0.1150241506432257,0.5424416988989904,-0.6087215141913754,0.029376926667849055
sample-hessian,0.01383560170427095,-0.5737216645787735,0.3420861440169808,-0.013969169517953987,-0.5737216645787738,0.003479699868096145,-0.43737262257450016,0.5773706463982303,0.3420861440169807,-0.43737262257449994,0.09365151115497648,-0.6274385480812061,-0.01396916951795393,0.5773706463982303,-0.6274385480812062,0.030193154803461467
outer-product,0.014350146673533504,-0.6217249385496946,0.3100546956402368,0.07567491743986592,-0.6217249385496946,0.0032056998384424077,-0.3417411189210174,0.41238852102018675,0.3100546956402367,-0.3417411189210174,0.08778306864717192,-0.5672110796502967,0.0756749174398658,0.41238852102018686,-0.5672110796502966,0.026503110534057135
misspecification-robust,0.013402821443480479,-0.5365249230755192,0.37790764601550164,-0.09948272501385966,-0.53652492307552,0.003866299314914495,-0.530930559025306,0.7068070676667568,0.3779076460155015,-0.5309305590253056,0.10101423771259313,-0.6851928889203286,-0.09948272501385998,0.7068070676667569,-0.6851928889203289,0.034809860654072836
autocorrelation-robust,0.01305103203659147,-0.5299990153327678,0.35904325253015723,-0.01955355358943185,-0.5299990153327685,0.003679535637765082,-0.5436654194737435,0.6610097215889474,0.35904325253015723,-0.5436654194737431,0.09669213501718267,-0.6811527507259015,-0.019553553589431803,0.6610097215889473,-0.6811527507259014,0.033668654275481
sample-hessian,0.015580827868199781,-0.5871535773680518,0.3727433117454824,-0.0036133217160982363,-0.5871535773680517,0.0038350837033135363,-0.4678179811989298,0.5879328501417003,0.37274331174548253,-0.46781798119893,0.09770518633088451,-0.6290585904938968,-0.003613321716098216,0.5879328501417004,-0.6290585904938968,0.031883826848939464
outer-product,0.01621611886931236,-0.6503500356437063,0.3773011866161569,0.008809786085843228,-0.6503500356437061,0.0037477354191913694,-0.41817194759321763,0.49201724026963806,0.3773011866161566,-0.4181719475932176,0.09142626333225648,-0.5873848078540193,0.008809786085843593,0.4920172402696378,-0.5873848078540191,0.028479095463681433
misspecification-robust,0.014999437401607106,-0.5202294380949978,0.3681807710610305,-0.013333363685666242,-0.5202294380949977,0.00398915160055154,-0.5209889368005036,0.673984489554443,0.36818077106103075,-0.5209889368005034,0.10488432126435217,-0.6683558519570968,-0.01333336368566618,0.673984489554443,-0.6683558519570971,0.035793767855145826
autocorrelation-robust,0.01511960352930677,-0.4578665720992763,0.3529401832137993,0.07155908294942831,-0.4578665720992765,0.003741312783064778,-0.5107995155424457,0.671529558329996,0.35294018321379966,-0.5107995155424457,0.10325081031352386,-0.620989607188496,0.07155908294942823,0.6715295583299961,-0.620989607188496,0.03573478999278589
sample-hessian,0.014275546881577337,-0.576121892649456,0.34587452093243465,-0.011220123963393483,-0.5761218926494558,0.003579061111832247,-0.45849204134799865,0.5966693553385597,0.34587452093243487,-0.4584920413479987,0.09500529008783054,-0.6282924901604474,-0.011220123963393402,0.5966693553385595,-0.6282924901604473,0.030710927399995074
outer-product,0.01456884895330845,-0.6444540522201857,0.40522800439096346,-0.05943148003560254,-0.6444540522201855,0.0035983259125108246,-0.43282562083433296,0.5251506236020751,0.40522800439096335,-0.4328256208343328,0.09180630485719786,-0.6015994419945656,-0.05943148003560248,0.5251506236020749,-0.6015994419945656,0.027344686054300398
misspecification-robust,0.014039885723618053,-0.4948051817512285,0.27944870983192516,0.04059303944228928,-0.49480518175122834,0.0036168984658575976,-0.4918194545839858,0.6658668864420527,0.2794487098319256,-0.49181945458398574,0.09902060906597429,-0.6580808488875198,0.04059303944228934,0.665866886442052,-0.6580808488875198,0.03459252302452005
autocorrelation-robust,0.014591226976140731,-0.46521520191590493,0.3613288666100242,0.0285826968738047,-0.46521520191590454,0.00370437128592431,-0.5845884914552132,0.7159758431816251,0.36132886661002483,-0.5845884914552133,0.09781805961755319,-0.6636583742887671,0.028582696873804866,0.7159758431816245,-0.663658374288767,0.03469035089134113
sample-hessian,0.01496368234841734,-0.5474330806713158,0.34577729169602955,0.011140582806553709,-0.5474330806713151,0.003648622882223641,-0.4965041423081482,0.6313283323674694,0.3457772916960293,-0.49650414230814827,0.09887105464641587,-0.6411803718013392,0.011140582806554129,0.6313283323674692,-0.6411803718013391,0.03258020474887426
outer-product,0.015282117196365314,-0.565725409579447,0.3244116139195741,0.017545990352128765,-0.5657254095794471,0.0037801748935693577,-0.4760698197286034,0.6108358698091162,0.32441161391957385,-0.47606981972860346,0.09906520285627761,-0.6413970479987549,0.017545990352129073,0.6108358698091162,-0.6413970479987547,0.03227805938013964
misspecification-robust,0.01467717127421149,-0.5299121362960951,0.36702366548397747,0.004030678181534521,-0.5299121362960934,0.003529734470076229,-0.5170256513000456,0.6521645222436453,0.3670236654839763,-0.5170256513000457,0.09872246997305742,-0.6413018577827392,0.004030678181535585,0.652164522243645,-0.6413018577827388,0.032899844572970134
autocorrelation-robust,0.015716688659833437,-0.5360806596903338,0.36070021431226673,0.07576229691512293,-0.5360806596903328,0.0033901960003446014,-0.5337802012374769,0.6109382135915955,0.36070021431226595,-0.5337802012374769,0.09799895425120618,-0.6182468542197487,0.07576229691512407,0.6109382135915938,-0.6182468542197477,0.031278148492137704
sample-hessian,0.013983509838048198,-0.5504071852259579,0.3285071404533907,-0.007588459841963047,-0.5504071852259582,0.003577748131483417,-0.4723171359037802,0.6214710153405977,0.3285071404533907,-0.47231713590377966,0.09399459560576731,-0.639071633067229,-0.007588459841963306,0.6214710153405977,-0.6390716330672296,0.031192827497222173
outer-product,0.014570104041940604,-0.6031429218767069,0.33241499653246226,-0.02549799011000464,-0.603142921876707,0.0038841819121488573,-0.4403394279646681,0.5855769435801416,0.33241499653246226,-0.4403394279646679,0.09162624681292544,-0.6206681359072637,-0.025497990110004573,0.5855769435801415,-0.6206681359072637,0.029905462253649914
misspecification-robust,0.013514110555100343,-0.4978391519626088,0.3263244334818329,0.004763762743991987,-0.4978391519626094,0.003333364440005258,-0.5101300576183572,0.6633204395429602,0.32632443348183277,-0.5101300576183565,0.09657469341614032,-0.6576154782523246,0.004763762743991377,0.6633204395429607,-0.6576154782523258,0.032576897716517915
autocorrelation-robust,0.013421428240412033,-0.5107144480170778,0.3058943967462406,0.019404405981566928,-0.5107144480170784,0.0031527297801969014,-0.47954207486882294,0.6413369634299703,0.30589439674624064,-0.47954207486882156,0.08747923846874876,-0.6479963195267002,0.01940440598156644,0.64133696342997,-0.6479963195267013,0.031242371512654594
sample-hessian,0.01419220463574964,-0.502612903868523,0.3065121826082999,0.05405405690414302,-0.5026129038685231,0.003410968390612185,-0.4679936786329864,0.613830907978965,0.3065121826083001,-0.4679936786329867,0.09455311335935665,-0.6346895370910428,0.05405405690414248,0.6138309079789654,-0.634689537091043,0.03166397830575368
outer-product,0.014250084851527846,-0.39252596109627125,0.20934136779325951,0.16075818516865586,-0.3925259610962714,0.003239222696939662,-0.49908844661578083,0.6638029828818197,0.20934136779325968,-0.4990884466157807,0.0957772431455341,-0.6530872399432388,0.1607581851686556,0.6638029828818198,-0.6530872399432388,0.03551029756363098
misspecification-robust,0.01431259349070737,-0.5938455497221762,0.39176346401108547,-0.0560591096167309,-0.5938455497221765,0.003664857278449449,-0.44688133954108433,0.5755969734857024,0.391763464011086,-0.446881339541085,0.0940883845712591,-0.6247222579256616,-0.05605910961673206,0.5755969734857032,-0.6247222579256617,0.02839725892149679
autocorrelation-robust,0.013467859778189291,-0.5934004497262241,0.4267877898366223,-0.11377214836846135,-0.5934004497262243,0.0037031774903040844,-0.4716823232140445,0.5965020752949027,0.42678778983662286,-0.47168232321404513,0.09424957988240405,-0.6581175492516617,-0.11377214836846261,0.5965020752949038,-0.6581175492516621,0.02929885850251222
sample-hessian,0.013978555274369621,-0.5616412486105451,0.33656541319071226,-0.015966331085745477,-0.5616412486105449,0.0036591893154152536,-0.44736186084575796,0.5947428355876812,0.3365654131907121,-0.4473618608457581,0.09123215515046165,-0.6331870558640067,-0.01596633108574461,0.5947428355876807,-0.6331870558640064,0.030594799364346146
